City,Category,Product,Quantity_Sold,Unit_Price,Total_Revenue,Sale_Date
Delhi,Electronics,Tablet,39.0,6505,166494,2025-08-13
Kochi,Accessories,Speaker,23.0,543,12489,2025-11-08
Patna,Electronics,Camera,13.0,747,9711,2025-02-12
Kolkata,Electronics,Tablet,23.0,7670,84188,2025-11-16
Bengaluru,Fashion,Jeans,22.0,4415,97130,2025-01-05
Kolkata,Accessories,Speaker,10.0,7447,74470,2025-04-11
Jaipur,Electronics,Smartphone,20.0,2253,45060,2025-01-23
Kolkata,Electronics,Camera,8.0,3864,30912,2025-09-12
Bhopal,Fashion,Jeans,27.0,3540,95580,2025-05-07
Jaipur,Accessories,Speaker,4.0,4149,16596,2025-01-17
Pune,Fashion,Jeans,12.0,5775,47902,2025-12-20
Kolkata,Fashion,Watch,16.0,6857,42473,2025-06-26
Pune,Electronics,Smartphone,28.0,4998,115717,2025-04-24
Hyderabad,Accessories,Headphones,39.0,5938,178165,2025-03-05
Surat,Fashion,T-Shirt,14.0,1822,25508,2025-11-26
Kochi,Electronics,Tablet,13.0,7108,92404,2025-09-11
Jaipur,Accessories,Speaker,19.0,6822,75799,2025-05-18
Ahmedabad,Accessories,Headphones,12.0,6685,80220,2025-03-09
Delhi,Electronics,Laptop,29.0,6518,98326,2025-05-26
Surat,Fashion,T-Shirt,14.0,3362,45908,2025-12-21
Hyderabad,Accessories,Mouse,9.0,7381,66429,2025-03-12
Chennai,Home Appliances,Fan,18.0,6439,43906,2025-10-14
Delhi,Accessories,Headphones,39.0,5474,16552,2025-01-08
Pune,Home Appliances,Fan,37.0,2147,79439,2025-04-21
Hyderabad,Accessories,Mouse,17.0,2463,41871,2025-07-05
Pune,Fashion,Jeans,24.0,1693,40632,2025-09-20
Patna,Fashion,Watch,31.0,5054,156674,2025-12-09
Ahmedabad,Home Appliances,Mixer,13.0,467,6071,2025-04-10
Patna,Electronics,Monitor,14.0,3262,30101,2025-03-04
Ahmedabad,Electronics,Monitor,39.0,6311,224516,2025-12-06
Surat,Fashion,T-Shirt,30.0,6579,167531,2025-10-07
Hyderabad,Electronics,Camera,21.0,2963,62223,2025-12-11
Jaipur,Fashion,Jeans,39.0,702,27378,2025-04-10
Delhi,Home Appliances,Fan,40.0,6622,169150,2025-04-06
Surat,Home Appliances,Fan,33.0,383,12639,2025-04-16
Bhopal,Accessories,Keyboard,24.0,7503,180072,2025-04-04
Pune,Fashion,Watch,36.0,7858,91813,2025-08-13
Bhopal,Electronics,Tablet,28.0,3252,91056,2025-11-13
Lucknow,Accessories,Mouse,19.0,3288,62472,2025-07-22
Mumbai,Electronics,Smartphone,8.0,829,6632,2025-02-08
Mysuru,Fashion,Watch,2.0,6861,13722,2025-11-06
Mumbai,Accessories,Mouse,24.0,2117,50808,2025-01-08
Mysuru,Electronics,Smartphone,19.0,2265,43035,2025-02-16
Pune,Home Appliances,Air Cooler,24.0,5086,25988,2025-09-06
Mysuru,Accessories,Mouse,28.0,4868,74458,2025-04-22
Mumbai,Fashion,Jeans,28.0,3980,111440,2025-06-26
Kolkata,Fashion,Shoes,40.0,5256,210240,2025-08-04
Hyderabad,Accessories,Keyboard,13.0,7011,91143,2025-05-02
Ahmedabad,Home Appliances,Air Cooler,16.0,2809,44944,2025-03-21
Kochi,Electronics,Laptop,2.0,5667,11334,2025-10-15
Bengaluru,Electronics,Smartphone,9.0,7884,70956,2025-03-09
Chennai,Electronics,Laptop,14.0,147,2058,2025-07-25
Delhi,Electronics,Monitor,39.0,5430,43514,2025-10-17
Kolkata,Accessories,Mouse,37.0,2301,85137,2025-09-10
Delhi,Home Appliances,Fan,11.0,3985,43835,2025-10-23
Mumbai,Fashion,Watch,9.0,1399,12591,2025-04-13
Patna,Electronics,Camera,11.0,5082,55902,2025-01-04
Bengaluru,Accessories,Headphones,19.0,2764,52516,2025-04-10
Delhi,Accessories,Speaker,10.0,4267,42670,2025-06-16
Lucknow,Home Appliances,Fan,22.0,5300,116600,2025-11-04
Hyderabad,Fashion,Watch,4.0,3098,12392,2025-08-07
Pune,Electronics,Tablet,11.0,1404,15444,2025-10-05
Kolkata,Fashion,Watch,28.0,7323,205044,2025-12-09
Surat,Home Appliances,Mixer,22.0,6848,84283,2025-12-18
Ahmedabad,Accessories,Mouse,11.0,6101,67111,2025-08-18
Kochi,Home Appliances,Air Cooler,29.0,5666,34902,2025-05-23
Mysuru,Electronics,Camera,16.0,4806,59468,2025-07-09
Mumbai,Home Appliances,Fan,40.0,5780,84512,2025-04-01
Surat,Accessories,Headphones,22.0,7691,42399,2025-11-26
Jaipur,Electronics,Tablet,12.0,5198,34816,2025-02-06
Patna,Fashion,Watch,29.0,7432,215528,2025-07-19
Hyderabad,Accessories,Headphones,21.0,2398,50358,2025-08-27
Surat,Electronics,Laptop,4.0,5449,21796,2025-11-16
Bhopal,Accessories,Speaker,4.0,3867,15468,2025-05-14
Patna,Home Appliances,Air Cooler,29.0,3694,107126,2025-06-09
Kolkata,Electronics,Monitor,32.0,4346,139072,2025-07-27
Delhi,Accessories,Mouse,20.0,4304,86080,2025-02-17
Mysuru,Fashion,Watch,35.0,5275,40653,2025-08-17
Mysuru,Accessories,Keyboard,22.0,5899,129778,2025-03-23
Jaipur,Electronics,Smartphone,7.0,6208,43456,2025-03-07
Surat,Accessories,Keyboard,19.0,7589,27939,2025-02-14
Lucknow,Accessories,Headphones,3.0,5118,15354,2025-10-28
Patna,Home Appliances,Air Cooler,5.0,1537,7685,2025-07-23
Patna,Fashion,Shoes,3.0,335,1005,2025-10-19
Ahmedabad,Electronics,Laptop,10.0,6047,60470,2025-11-15
Pune,Electronics,Laptop,2.0,6951,13902,2025-10-11
Surat,Home Appliances,Fan,23.0,570,13110,2025-09-03
Patna,Home Appliances,Mixer,26.0,7971,207246,2025-04-25
Patna,Electronics,Monitor,12.0,350,4200,2025-11-20
Patna,Home Appliances,Fan,35.0,1835,64225,2025-04-19
Bengaluru,Accessories,Keyboard,16.0,6354,27544,2025-07-09
Mumbai,Home Appliances,Fan,10.0,7089,70890,2025-04-16
Mumbai,Electronics,Camera,33.0,5358,121548,2025-05-10
Hyderabad,Electronics,Camera,19.0,4091,63253,2025-06-02
Mumbai,Home Appliances,Mixer,2.0,1978,3956,2025-12-03
Bengaluru,Accessories,Mouse,5.0,5566,27830,2025-01-14
Ahmedabad,Home Appliances,Air Cooler,11.0,639,7029,2025-06-02
Ahmedabad,Electronics,Camera,15.0,565,8475,2025-12-04
Kolkata,Accessories,Mouse,4.0,7562,30248,2025-01-11
Lucknow,Home Appliances,Air Cooler,17.0,6625,53788,2025-06-22
Ahmedabad,Home Appliances,Air Cooler,37.0,5359,154153,2025-11-11
Kolkata,Home Appliances,Mixer,40.0,7811,24008,2025-07-28
Mysuru,Electronics,Tablet,27.0,1705,16999,2025-09-07
Mysuru,Accessories,Speaker,28.0,7888,35412,2025-11-20
Patna,Electronics,Smartphone,35.0,4132,71398,2025-04-20
Bhopal,Electronics,Laptop,14.0,5394,17022,2025-12-28
Ahmedabad,Fashion,Jeans,18.0,2235,18100,2025-08-22
Jaipur,Electronics,Laptop,20.0,1687,29463,2025-01-02
Patna,Accessories,Headphones,10.0,6136,25025,2025-11-13
Hyderabad,Electronics,Smartphone,3.0,4273,12819,2025-10-18
Kochi,Electronics,Camera,38.0,7794,143771,2025-03-12
Mysuru,Electronics,Camera,22.0,2690,59180,2025-12-16
Mumbai,Accessories,Speaker,17.0,5125,87125,2025-09-24
Hyderabad,Accessories,Keyboard,31.0,980,30380,2025-10-01
Ahmedabad,Accessories,Speaker,10.0,2232,22320,2025-06-08
Jaipur,Home Appliances,Mixer,8.0,3191,25528,2025-06-23
Lucknow,Accessories,Speaker,22.0,924,20328,2025-05-04
Patna,Fashion,Jeans,10.0,6182,61820,2025-12-22
Delhi,Accessories,Keyboard,15.0,7511,112665,2025-06-26
Hyderabad,Electronics,Smartphone,9.0,2970,26730,2025-02-28
Kolkata,Fashion,Jeans,10.0,5845,58450,2025-11-22
Mysuru,Fashion,Jeans,40.0,7404,31212,2025-09-09
Lucknow,Home Appliances,Fan,28.0,2752,77056,2025-05-11
Mysuru,Accessories,Headphones,24.0,2927,70248,2025-02-23
Mysuru,Fashion,Jeans,13.0,1707,22191,2025-09-06
Delhi,Home Appliances,Fan,5.0,327,1635,2025-01-16
Mysuru,Electronics,Tablet,39.0,1887,73593,2025-08-06
Mysuru,Electronics,Monitor,25.0,1973,49325,2025-01-09
Surat,Accessories,Keyboard,11.0,7629,4757,2025-07-22
Lucknow,Home Appliances,Fan,25.0,249,6225,2025-02-13
Chennai,Electronics,Tablet,6.0,1742,10452,2025-01-20
Chennai,Accessories,Speaker,2.0,1917,3834,2025-07-15
Surat,Home Appliances,Mixer,36.0,6098,20035,2025-03-17
Lucknow,Home Appliances,Air Cooler,36.0,1849,66564,2025-11-24
Hyderabad,Electronics,Camera,14.0,5975,83650,2025-09-25
Jaipur,Fashion,Watch,4.0,6975,27900,2025-06-16
Ahmedabad,Electronics,Laptop,36.0,6423,145891,2025-11-07
Chennai,Home Appliances,Fan,14.0,433,6062,2025-09-17
Kochi,Fashion,Jeans,12.0,4496,53952,2025-03-09
Kochi,Accessories,Mouse,23.0,3467,11427,2025-08-24
Surat,Electronics,Smartphone,31.0,7416,213833,2025-08-03
Hyderabad,Accessories,Headphones,29.0,4585,44185,2025-06-18
Lucknow,Home Appliances,Fan,20.0,6037,7505,2025-07-06
Jaipur,Home Appliances,Air Cooler,2.0,5437,10874,2025-03-19
Ahmedabad,Fashion,Watch,37.0,4081,150997,2025-01-01
Kolkata,Electronics,Monitor,14.0,7221,101094,2025-04-26
Delhi,Home Appliances,Mixer,19.0,603,11457,2025-01-06
Pune,Home Appliances,Mixer,12.0,4065,48780,2025-10-28
Bhopal,Home Appliances,Mixer,19.0,3636,69084,2025-07-11
Mumbai,Fashion,Shoes,17.0,2272,38624,2025-04-18
Pune,Fashion,Shoes,32.0,7111,146660,2025-04-28
Kochi,Fashion,Shoes,8.0,6507,52056,2025-05-03
Mumbai,Electronics,Laptop,12.0,4974,20217,2025-02-01
Jaipur,Fashion,T-Shirt,10.0,5604,56040,2025-04-21
Hyderabad,Home Appliances,Air Cooler,29.0,3497,45503,2025-07-10
Surat,Accessories,Speaker,1.0,1036,1036,2025-05-02
Chennai,Home Appliances,Air Cooler,30.0,2489,74670,2025-03-12
Bhopal,Home Appliances,Fan,26.0,257,6682,2025-05-24
Surat,Accessories,Speaker,40.0,5675,47839,2025-12-10
Bengaluru,Fashion,Jeans,23.0,5875,94622,2025-12-03
Jaipur,Home Appliances,Fan,36.0,5060,67767,2025-08-18
Jaipur,Fashion,Watch,28.0,3296,92288,2025-07-08
Bhopal,Electronics,Tablet,21.0,3314,52546,2025-08-09
Mysuru,Fashion,T-Shirt,37.0,3498,129426,2025-09-21
Jaipur,Fashion,Jeans,37.0,520,19240,2025-10-09
Pune,Fashion,Watch,17.0,4170,70890,2025-02-17
Mumbai,Electronics,Laptop,16.0,6571,105136,2025-08-13
Delhi,Home Appliances,Air Cooler,26.0,2880,74880,2025-02-01
Jaipur,Home Appliances,Mixer,11.0,7056,77616,2025-07-15
Ahmedabad,Accessories,Keyboard,13.0,5504,71552,2025-11-28
Hyderabad,Accessories,Keyboard,23.0,6646,121596,2025-12-06
Lucknow,Electronics,Camera,14.0,3439,48146,2025-04-24
Kolkata,Fashion,Shoes,11.0,2186,24046,2025-04-17
Lucknow,Home Appliances,Mixer,1.0,7605,7605,2025-11-23
Delhi,Accessories,Headphones,37.0,1681,42560,2025-09-11
Surat,Accessories,Headphones,36.0,1635,58860,2025-11-23
Chennai,Electronics,Laptop,40.0,4233,169320,2025-10-15
Lucknow,Fashion,Jeans,23.0,6964,160172,2025-07-23
Surat,Home Appliances,Mixer,31.0,1566,48546,2025-09-25
Mumbai,Fashion,Shoes,40.0,3965,79387,2025-08-10
Delhi,Accessories,Headphones,1.0,6312,6312,2025-11-06
Chennai,Home Appliances,Fan,9.0,5060,14697,2025-05-01
Bhopal,Home Appliances,Air Cooler,9.0,7831,70479,2025-09-15
Surat,Accessories,Keyboard,5.0,3721,18605,2025-03-13
Pune,Fashion,Watch,15.0,4806,72090,2025-12-08
Kolkata,Accessories,Speaker,20.0,2973,59460,2025-03-17
Mysuru,Fashion,Watch,7.0,927,6489,2025-10-08
Surat,Accessories,Keyboard,9.0,7975,50599,2025-08-25
Chennai,Electronics,Smartphone,17.0,3089,52513,2025-09-19
Delhi,Fashion,Shoes,38.0,5391,187243,2025-04-04
Bengaluru,Electronics,Tablet,27.0,2581,69687,2025-01-18
Chennai,Home Appliances,Fan,13.0,2344,30472,2025-03-22
Kochi,Fashion,T-Shirt,30.0,7505,193603,2025-05-28
Kolkata,Electronics,Monitor,8.0,335,2680,2025-07-21
Surat,Electronics,Tablet,2.0,5542,11084,2025-04-25
Ahmedabad,Electronics,Smartphone,26.0,4688,121888,2025-01-10
Kolkata,Fashion,Shoes,15.0,6908,93509,2025-06-13
Bhopal,Electronics,Laptop,20.0,4056,81120,2025-03-22
Lucknow,Home Appliances,Fan,6.0,2436,14616,2025-10-23
Ahmedabad,Electronics,Camera,3.0,2104,6312,2025-08-14
Lucknow,Fashion,Jeans,18.0,6914,32468,2025-10-17
Ahmedabad,Electronics,Laptop,31.0,7038,157122,2025-03-26
Bengaluru,Home Appliances,Mixer,1.0,2509,2509,2025-12-01
Hyderabad,Fashion,Watch,14.0,3504,49056,2025-07-11
Bhopal,Fashion,Shoes,26.0,6518,169468,2025-06-22
Pune,Home Appliances,Air Cooler,21.0,6704,108750,2025-08-15
Delhi,Fashion,Watch,8.0,2127,17016,2025-02-11
Chennai,Accessories,Mouse,17.0,4869,82773,2025-03-06
Kochi,Accessories,Keyboard,1.0,1668,1668,2025-06-08
Mysuru,Home Appliances,Mixer,38.0,3625,137750,2025-07-27
Hyderabad,Fashion,T-Shirt,39.0,4372,27997,2025-05-03
Hyderabad,Fashion,Jeans,16.0,2143,34288,2025-05-11
Mumbai,Home Appliances,Air Cooler,22.0,1061,23342,2025-06-26
Jaipur,Accessories,Mouse,7.0,695,4865,2025-03-05
Kolkata,Home Appliances,Mixer,32.0,5469,68345,2025-02-14
Jaipur,Accessories,Mouse,24.0,6599,158376,2025-12-27
Bengaluru,Fashion,T-Shirt,11.0,3351,36861,2025-02-28
Bhopal,Fashion,T-Shirt,1.0,1575,1575,2025-10-20
Surat,Electronics,Laptop,21.0,2244,47124,2025-09-27
Bhopal,Home Appliances,Fan,38.0,131,4978,2025-12-09
Delhi,Fashion,Watch,32.0,237,7584,2025-02-16
Bhopal,Home Appliances,Fan,13.0,431,5603,2025-01-03
Kochi,Accessories,Headphones,39.0,4389,171171,2025-10-06
Bhopal,Electronics,Tablet,40.0,2717,108680,2025-11-04
Pune,Electronics,Camera,32.0,5733,50311,2025-04-05
Kochi,Home Appliances,Air Cooler,7.0,3798,26586,2025-08-10
Bhopal,Home Appliances,Air Cooler,25.0,2432,60800,2025-11-22
Kolkata,Fashion,Watch,20.0,4873,97460,2025-10-11
Hyderabad,Electronics,Camera,25.0,233,5825,2025-12-09
Surat,Home Appliances,Air Cooler,31.0,1544,47864,2025-02-20
Kolkata,Accessories,Keyboard,13.0,7308,95004,2025-08-19
Chennai,Electronics,Laptop,14.0,3780,52920,2025-07-14
Mumbai,Fashion,Watch,40.0,6478,6662,2025-04-25
Pune,Fashion,T-Shirt,9.0,1093,9837,2025-11-13
Bhopal,Accessories,Speaker,4.0,5214,20856,2025-11-13
Kochi,Electronics,Smartphone,37.0,7168,79458,2025-09-08
Mysuru,Fashion,Watch,3.0,3225,9675,2025-08-09
Kochi,Home Appliances,Air Cooler,1.0,855,855,2025-06-10
Delhi,Accessories,Keyboard,40.0,246,9840,2025-11-18
Chennai,Electronics,Tablet,30.0,3794,113820,2025-05-20
Lucknow,Electronics,Monitor,27.0,4800,26553,2025-02-06
Bhopal,Electronics,Camera,2.0,1903,3806,2025-05-20
Patna,Accessories,Speaker,40.0,3040,108000,2025-05-11
Ahmedabad,Accessories,Speaker,20.0,6732,34810,2025-07-12
Kochi,Home Appliances,Mixer,31.0,2434,75454,2025-11-01
Chennai,Fashion,Shoes,35.0,957,33495,2025-05-17
Mumbai,Accessories,Keyboard,18.0,6084,109512,2025-02-09
Jaipur,Accessories,Headphones,6.0,2168,13008,2025-12-28
Hyderabad,Fashion,Shoes,13.0,1488,2965,2025-06-05
Bhopal,Accessories,Speaker,7.0,3000,21000,2025-08-11
Mumbai,Fashion,Shoes,38.0,506,19228,2025-11-04
Jaipur,Accessories,Headphones,16.0,1013,16208,2025-02-23
Mysuru,Home Appliances,Air Cooler,14.0,1658,23212,2025-09-17
Ahmedabad,Home Appliances,Fan,19.0,2735,9141,2025-02-23
Lucknow,Fashion,T-Shirt,4.0,2145,8580,2025-01-12
Delhi,Electronics,Smartphone,14.0,1423,8317,2025-06-21
Surat,Fashion,Jeans,11.0,2353,25883,2025-11-19
Kochi,Accessories,Speaker,24.0,5394,76134,2025-07-25
Delhi,Electronics,Smartphone,16.0,7127,114032,2025-05-03
Patna,Home Appliances,Fan,22.0,5751,14834,2025-06-25
Pune,Fashion,Watch,18.0,7295,3729,2025-08-09
Kochi,Fashion,T-Shirt,40.0,1158,46320,2025-04-28
Pune,Fashion,Jeans,35.0,4072,142520,2025-10-20
Kolkata,Fashion,Jeans,18.0,6274,112932,2025-10-10
Bhopal,Accessories,Mouse,27.0,1173,31671,2025-07-06
Bengaluru,Home Appliances,Fan,32.0,496,15872,2025-08-16
Bhopal,Fashion,T-Shirt,19.0,5626,106894,2025-06-23
Patna,Home Appliances,Air Cooler,18.0,2995,53910,2025-10-13
Surat,Accessories,Headphones,17.0,6387,108579,2025-12-04
Bhopal,Home Appliances,Mixer,21.0,7208,80529,2025-09-21
Mysuru,Fashion,Jeans,28.0,5615,55648,2025-07-12
Delhi,Electronics,Laptop,12.0,6476,77712,2025-06-03
Kolkata,Fashion,Shoes,37.0,7029,14897,2025-02-13
Hyderabad,Fashion,T-Shirt,5.0,1390,6950,2025-01-06
Patna,Electronics,Tablet,34.0,2407,81838,2025-04-04
Lucknow,Fashion,T-Shirt,1.0,2422,2422,2025-03-16
Kolkata,Fashion,Watch,5.0,5986,29930,2025-04-01
Lucknow,Fashion,Watch,4.0,4323,17292,2025-09-26
Kochi,Accessories,Mouse,34.0,5738,19972,2025-11-19
Chennai,Accessories,Keyboard,31.0,1460,45260,2025-07-01
Surat,Fashion,Watch,1.0,6638,6638,2025-12-26
Lucknow,Accessories,Headphones,5.0,2576,12880,2025-04-01
Mysuru,Accessories,Speaker,30.0,1136,30966,2025-01-06
Pune,Home Appliances,Mixer,30.0,4580,137400,2025-08-10
Bengaluru,Fashion,Watch,8.0,2644,21152,2025-07-20
Patna,Fashion,Watch,26.0,7727,200902,2025-11-22
Jaipur,Electronics,Laptop,37.0,6347,182287,2025-05-05
Delhi,Accessories,Keyboard,40.0,165,4388,2025-10-19
Ahmedabad,Home Appliances,Mixer,13.0,6811,38086,2025-05-09
Bengaluru,Electronics,Camera,37.0,2260,54398,2025-01-12
Bhopal,Accessories,Mouse,26.0,2532,62640,2025-10-11
Hyderabad,Accessories,Speaker,6.0,3493,20958,2025-05-25
Mumbai,Fashion,T-Shirt,40.0,4729,146440,2025-12-16
Kochi,Home Appliances,Fan,6.0,1917,11502,2025-07-19
Lucknow,Electronics,Smartphone,8.0,4483,14600,2025-12-06
Ahmedabad,Accessories,Headphones,38.0,3924,149112,2025-11-25
Delhi,Fashion,Watch,12.0,5058,57197,2025-09-26
Patna,Fashion,Shoes,30.0,1396,34962,2025-07-28
Ahmedabad,Electronics,Laptop,34.0,3713,111199,2025-02-24
Delhi,Accessories,Mouse,34.0,4225,128127,2025-12-25
Mysuru,Electronics,Camera,10.0,4925,49250,2025-11-18
Jaipur,Home Appliances,Air Cooler,2.0,2887,5774,2025-10-06
Kolkata,Accessories,Mouse,17.0,4353,74001,2025-10-24
Kolkata,Fashion,Jeans,29.0,3055,88595,2025-05-14
Bengaluru,Accessories,Mouse,11.0,6164,67804,2025-07-04
Pune,Fashion,Shoes,25.0,6708,167700,2025-04-14
Surat,Electronics,Smartphone,23.0,3326,42389,2025-10-27
Mysuru,Electronics,Smartphone,6.0,207,1242,2025-11-06
Patna,Fashion,Jeans,12.0,1889,22668,2025-06-07
Surat,Home Appliances,Fan,17.0,7528,75665,2025-04-09
Mumbai,Home Appliances,Air Cooler,14.0,4981,69734,2025-01-28
Bhopal,Accessories,Headphones,30.0,392,11760,2025-01-11
Delhi,Home Appliances,Air Cooler,31.0,5098,74693,2025-03-28
Ahmedabad,Accessories,Mouse,16.0,6069,97104,2025-11-24
Surat,Accessories,Mouse,10.0,1271,12710,2025-02-05
Lucknow,Fashion,Jeans,10.0,5431,54310,2025-11-18
Bhopal,Home Appliances,Mixer,34.0,4132,23956,2025-12-25
Hyderabad,Home Appliances,Mixer,31.0,5123,158813,2025-02-01
Bhopal,Home Appliances,Mixer,37.0,3390,125430,2025-02-12
Patna,Accessories,Headphones,30.0,1126,33780,2025-07-15
Surat,Electronics,Camera,10.0,6037,60370,2025-09-19
Surat,Accessories,Speaker,2.0,621,1242,2025-09-18
Surat,Electronics,Laptop,40.0,6347,180743,2025-06-01
Kolkata,Home Appliances,Mixer,27.0,635,17145,2025-05-25
Mumbai,Home Appliances,Mixer,7.0,4532,31724,2025-04-11
Ahmedabad,Home Appliances,Mixer,28.0,2022,56616,2025-02-07
Hyderabad,Fashion,Watch,26.0,3019,78494,2025-08-10
Kolkata,Electronics,Monitor,20.0,4138,66296,2025-05-01
Patna,Electronics,Camera,20.0,4488,28161,2025-03-14
Delhi,Home Appliances,Mixer,4.0,7671,30684,2025-09-01
Bengaluru,Accessories,Keyboard,18.0,3518,63324,2025-07-19
Bengaluru,Fashion,Shoes,22.0,1358,29876,2025-05-12
Delhi,Accessories,Keyboard,38.0,2831,107578,2025-02-19
Pune,Fashion,T-Shirt,21.0,5906,43473,2025-07-23
Kochi,Home Appliances,Mixer,19.0,4537,86203,2025-04-01
Patna,Electronics,Camera,9.0,168,1512,2025-04-06
Ahmedabad,Electronics,Smartphone,18.0,4700,84600,2025-11-13
Mysuru,Electronics,Tablet,31.0,4571,83514,2025-11-10
Patna,Electronics,Smartphone,35.0,7301,192909,2025-03-13
Chennai,Electronics,Tablet,27.0,1650,4364,2025-03-23
Surat,Accessories,Mouse,25.0,4014,100350,2025-07-03
Jaipur,Electronics,Camera,23.0,7203,165669,2025-01-16
Pune,Accessories,Keyboard,34.0,2988,23985,2025-01-01
Bhopal,Electronics,Laptop,26.0,5214,135564,2025-09-12
Mysuru,Fashion,T-Shirt,39.0,4348,166374,2025-10-05
Lucknow,Fashion,T-Shirt,17.0,4365,74205,2025-06-23
Hyderabad,Accessories,Headphones,5.0,2471,12355,2025-06-09
Pune,Accessories,Keyboard,9.0,5528,49752,2025-11-07
Lucknow,Electronics,Smartphone,2.0,4196,8392,2025-03-06
Hyderabad,Accessories,Mouse,33.0,1380,34050,2025-02-21
Delhi,Fashion,T-Shirt,22.0,7614,25407,2025-01-11
Kolkata,Electronics,Camera,40.0,6574,223774,2025-07-17
Kochi,Electronics,Smartphone,14.0,7089,40751,2025-07-17
Ahmedabad,Home Appliances,Air Cooler,18.0,675,12150,2025-12-10
Surat,Electronics,Tablet,26.0,7466,194116,2025-03-12
Mysuru,Fashion,Shoes,9.0,1834,7372,2025-04-12
Ahmedabad,Fashion,Watch,13.0,4193,54509,2025-01-21
Kolkata,Electronics,Smartphone,30.0,7792,93184,2025-03-01
Kolkata,Fashion,T-Shirt,21.0,3919,82299,2025-07-03
Kochi,Fashion,Watch,38.0,6049,23198,2025-12-23
Kolkata,Fashion,Jeans,26.0,2185,56810,2025-05-20
Jaipur,Fashion,T-Shirt,23.0,7216,138354,2025-12-12
Bhopal,Electronics,Monitor,39.0,6066,209801,2025-11-17
Mumbai,Fashion,T-Shirt,16.0,2584,41344,2025-11-19
Surat,Accessories,Mouse,8.0,2356,18848,2025-11-28
Delhi,Home Appliances,Mixer,34.0,1645,55930,2025-12-14
Mumbai,Accessories,Speaker,39.0,846,32994,2025-11-08
Chennai,Electronics,Laptop,6.0,2851,17106,2025-05-10
Jaipur,Accessories,Speaker,36.0,6332,58869,2025-10-12
Jaipur,Electronics,Camera,13.0,3246,42198,2025-04-28
Kolkata,Fashion,Watch,12.0,3736,44832,2025-01-23
Jaipur,Home Appliances,Air Cooler,33.0,5519,54010,2025-01-04
Pune,Accessories,Keyboard,12.0,4950,59400,2025-02-13
Bengaluru,Home Appliances,Fan,10.0,6385,18754,2025-04-10
Kolkata,Electronics,Camera,33.0,1211,39963,2025-09-23
Hyderabad,Accessories,Headphones,5.0,7990,39950,2025-12-22
Jaipur,Accessories,Headphones,19.0,1001,19019,2025-02-06
Surat,Accessories,Mouse,25.0,7170,179250,2025-02-24
Kolkata,Home Appliances,Air Cooler,38.0,6246,29257,2025-12-19
Lucknow,Accessories,Speaker,31.0,1782,55242,2025-11-14
Hyderabad,Home Appliances,Mixer,29.0,6635,109188,2025-08-24
Kolkata,Fashion,Jeans,35.0,7046,99142,2025-01-27
Pune,Home Appliances,Air Cooler,19.0,6119,116261,2025-05-14
Bengaluru,Electronics,Tablet,37.0,5238,136774,2025-02-09
Mumbai,Fashion,Watch,15.0,5976,89640,2025-07-17
Mumbai,Electronics,Monitor,28.0,5731,132297,2025-10-14
Bhopal,Fashion,Jeans,17.0,2151,36567,2025-11-23
Hyderabad,Home Appliances,Fan,33.0,6375,114062,2025-03-20
Bhopal,Fashion,Jeans,19.0,5150,97850,2025-08-24
Bhopal,Electronics,Monitor,26.0,7045,11012,2025-02-10
Patna,Fashion,T-Shirt,11.0,3654,40194,2025-04-10
Surat,Home Appliances,Mixer,10.0,2701,27010,2025-11-14
Kochi,Fashion,Shoes,20.0,4955,99100,2025-10-07
Pune,Accessories,Mouse,4.0,7251,29004,2025-10-09
Jaipur,Home Appliances,Air Cooler,3.0,2315,6945,2025-11-21
Surat,Electronics,Tablet,30.0,7043,94701,2025-01-16
Surat,Home Appliances,Fan,14.0,2118,27271,2025-11-22
Bengaluru,Accessories,Speaker,2.0,6597,13194,2025-07-11
Jaipur,Electronics,Monitor,10.0,3795,37950,2025-11-28
Bhopal,Electronics,Camera,6.0,2964,17784,2025-07-03
Kochi,Fashion,Watch,10.0,1951,19510,2025-08-17
Kochi,Electronics,Tablet,14.0,5213,72982,2025-06-23
Bhopal,Accessories,Keyboard,3.0,2314,6942,2025-06-26
Mumbai,Fashion,Shoes,22.0,898,19756,2025-08-17
Mysuru,Fashion,Jeans,4.0,3648,11138,2025-03-18
Surat,Accessories,Mouse,29.0,4245,21750,2025-07-17
Delhi,Home Appliances,Air Cooler,1.0,7701,7701,2025-04-06
Mysuru,Accessories,Headphones,32.0,2027,64864,2025-03-05
Pune,Home Appliances,Mixer,39.0,5632,53549,2025-06-02
Mumbai,Home Appliances,Fan,37.0,5440,176551,2025-05-22
Pune,Home Appliances,Mixer,37.0,7615,50783,2025-05-25
Lucknow,Fashion,T-Shirt,36.0,2907,12003,2025-06-21
Ahmedabad,Electronics,Camera,36.0,7345,92070,2025-07-17
Mumbai,Electronics,Camera,29.0,399,11571,2025-09-04
Bhopal,Electronics,Laptop,35.0,4351,80102,2025-05-03
Chennai,Home Appliances,Air Cooler,32.0,5584,66897,2025-09-14
Patna,Accessories,Headphones,11.0,710,7810,2025-12-20
Chennai,Accessories,Speaker,33.0,1583,52239,2025-08-08
Patna,Accessories,Speaker,39.0,4471,84183,2025-11-21
Delhi,Fashion,T-Shirt,26.0,2774,72124,2025-10-04
Kolkata,Home Appliances,Air Cooler,40.0,3614,144560,2025-06-19
