Order_ID,Date,City,Category,Product,Sales,Amount,Revenue,Total Quantity
ORD001553,2025-02-25,Hyderabad,Sports,Football,12.0,1164388.92,154371.49,3730.0
ORD001557,2025-01-25,Bengaluru,Furniture,Wardrobe,19.0,2811533.55,592187.37,3749.0
ORD001559,2025-03-08,Indore,Sports,Yoga Mat,11.0,1240812.76,342384.65,3760.0
ORD001565,2025-02-08,Hubballi,Sports,Cricket Bat,8.0,251217.68,61499.23,3768.0
ORD001568,2025-02-06,Ahmedabad,Appliances,Washing Machine,9.0,778671.81,136586.42,3777.0
ORD001578,2025-03-21,Kochi,Books,Engineering Book,4.0,167313.68,15114.49,3781.0
ORD001581,2025-03-14,Chandigarh,Electronics,Smart Watch,9.0,340969.41,43490.14,3790.0
ORD001583,2025-01-28,Bhopal,Sports,Yoga Mat,22.0,2947377.4,382278.2,3812.0
ORD001595,2025-03-25,Gurugram,Furniture,Dining Table,14.0,784432.74,179826.08,3826.0
ORD001605,2025-03-07,Vijayawada,Groceries,Tea Powder,2.0,240439.22,56748.58,3828.0
ORD001606,2025-02-20,Vijayawada,Sports,Football,11.0,854038.13,169183.61,3839.0
ORD001609,2025-02-10,Lucknow,Electronics,Camera,1.0,92753.14,21035.63,3840.0
ORD001612,2025-01-12,Hyderabad,Sports,Badminton Racket,9.0,112825.89,13405.72,3849.0
ORD001642,2025-03-13,Kolkata,Furniture,Chair,1.0,33679.75,10200.7,3850.0
ORD001650,2025-01-31,Bhopal,Groceries,Sugar,23.0,271278.33,92879.35,3873.0
ORD001651,2025-02-23,Bhopal,Groceries,Rice,15.0,1841923.05,240808.79,3888.0
ORD001670,2025-01-24,Mumbai,Books,Dictionary,16.0,2095927.36,435100.74,3904.0
ORD001671,2025-03-17,Vadodara,Electronics,Headphones,8.0,630702.8,78946.51,3912.0
ORD001682,2025-02-03,Goa,Appliances,Air Conditioner,22.0,538444.72,113850.2,3934.0
ORD001683,2025-03-05,Gurugram,Appliances,Refrigerator,2.0,65354.12,19794.26,3936.0
ORD001684,2025-01-01,Surat,Electronics,Smart TV,1.0,64605.39,16685.53,3937.0
ORD001689,2025-03-13,Chandigarh,Appliances,Washing Machine,22.0,2890849.94,859110.5,3959.0
ORD001690,2025-02-13,Jaipur,Groceries,Milk,14.0,1164619.96,187837.84,3973.0
ORD001697,2025-02-24,Chennai,Books,Novel,2.0,81198.42,28116.32,3975.0
ORD001717,2025-02-19,Bengaluru,Sports,Cricket Bat,1.0,127819.47,15719.05,3976.0
ORD001724,2025-01-18,Delhi,Groceries,Rice,21.0,3023556.27,320423.34,3997.0
ORD001725,2025-02-06,Mangalore,Clothing,T-Shirt,25.0,1531582.5,348552.69,4022.0
ORD001727,2025-03-12,Mysuru,Books,Dictionary,12.0,1113719.76,257100.28,4034.0
ORD001728,2025-02-10,Chandigarh,Furniture,Bed,21.0,1186082.52,117581.41,4055.0
ORD001736,2025-02-11,Ahmedabad,Electronics,Tablet,14.0,1256672.62,308333.19,4069.0
ORD001744,2025-01-30,Mumbai,Electronics,Smart Watch,24.0,901520.88,85967.76,4093.0
ORD001749,2025-02-23,Madurai,Appliances,Washing Machine,9.0,431072.64,97501.38,4102.0
ORD001750,2025-02-10,Guwahati,Electronics,Tablet,23.0,3279557.58,692892.06,4125.0
ORD001751,2025-03-04,Madurai,Groceries,Wheat Flour,8.0,366483.12,84034.85,4133.0
ORD001756,2025-01-14,Surat,Electronics,Camera,2.0,162556.44,28269.74,4135.0
ORD001760,2025-03-09,Hubballi,Appliances,Washing Machine,15.0,1678057.8,553186.03,4150.0
ORD001764,2025-01-19,Noida,Appliances,Washing Machine,15.0,40324.2,3322.52,4165.0
ORD001765,2025-02-10,Goa,Beauty,Shampoo,7.0,429455.39,101559.32,4172.0
ORD001771,2025-02-27,Ludhiana,Electronics,Headphones,12.0,197563.32,42846.2,4184.0
ORD001781,2025-03-01,Mangalore,Beauty,Perfume,8.0,547420.72,154378.57,4192.0
ORD001782,2025-02-09,Guwahati,Groceries,Cooking Oil,12.0,144546.48,33436.99,4204.0
ORD001788,2025-03-27,Jaipur,Books,Novel,2.0,250190.8,21631.87,4206.0
ORD001797,2025-03-15,Visakhapatnam,Sports,Badminton Racket,13.0,622113.57,79737.71,4219.0
ORD001833,2025-03-19,Mumbai,Sports,Cricket Bat,24.0,2989312.8,727345.85,4243.0
ORD001837,2025-01-09,Vadodara,Appliances,Mixer Grinder,23.0,1840627.21,268815.86,4266.0
ORD001840,2025-03-28,Lucknow,Appliances,Microwave,21.0,3073875.63,325077.84,4287.0
ORD001843,2025-01-03,Visakhapatnam,Clothing,T-Shirt,23.0,1951327.36,370292.19,4310.0
ORD001846,2025-01-07,Chandigarh,Furniture,Sofa,23.0,269512.16,30823.1,4333.0
ORD001847,2025-02-28,Pune,Clothing,Saree,6.0,178112.46,56075.55,4339.0
ORD001848,2025-03-13,Thiruvananthapuram,Electronics,Smart TV,6.0,563772.72,124954.05,4345.0
ORD001850,2025-03-26,Visakhapatnam,Appliances,Air Conditioner,20.0,2668856.2,619785.28,4365.0
ORD001865,2025-02-10,Mysuru,Sports,Gym Gloves,10.0,1258135.5,208325.12,4375.0
ORD001880,2025-02-12,Indore,Electronics,Laptop,25.0,1881967.5,520963.25,4400.0
ORD001884,2025-01-11,Chennai,Furniture,Dining Table,6.0,286160.64,71308.01,4406.0
ORD001886,2025-01-28,Indore,Groceries,Milk,24.0,2721583.2,315263.84,4430.0
ORD001902,2025-01-28,Jaipur,Groceries,Tea Powder,5.0,497723.1,145789.94,4435.0
ORD001903,2025-01-01,Lucknow,Furniture,Chair,12.0,826333.92,102996.21,4447.0
ORD001913,2025-01-18,Vadodara,Sports,Football,10.0,580836.5,175264.08,4457.0
ORD001914,2025-02-24,Nagpur,Appliances,Mixer Grinder,6.0,358755.6,78812.91,4463.0
ORD001921,2025-03-04,Gurugram,Groceries,Tea Powder,14.0,103273.66,16117.17,4477.0
ORD001924,2025-01-19,Guwahati,Appliances,Microwave,1.0,67070.85,10756.45,4478.0
ORD001925,2025-02-13,Bengaluru,Furniture,Chair,18.0,1994907.24,293509.13,4496.0
ORD001927,2025-01-21,Ludhiana,Books,Dictionary,24.0,2954179.2,690239.35,4520.0
ORD001936,2025-02-02,Patna,Beauty,Lipstick,8.0,22473.04,3767.48,4528.0
ORD001939,2025-03-29,Gurugram,Books,Engineering Book,24.0,1797511.2,402112.06,4552.0
ORD001940,2025-02-10,Vijayawada,Sports,Badminton Racket,2.0,198277.4,46447.39,4554.0
ORD001943,2025-01-12,Mysuru,Clothing,Saree,19.0,1230942.93,429442.72,4573.0
ORD001953,2025-02-16,Ludhiana,Electronics,Tablet,6.0,512633.94,106328.82,4579.0
ORD001959,2025-01-17,Gurugram,Clothing,Jeans,24.0,3464996.64,283639.41,4603.0
ORD001965,2025-02-07,Bhopal,Groceries,Cooking Oil,9.0,131932.26,33424.99,4612.0
ORD001967,2025-03-13,Agra,Beauty,Shampoo,19.0,785979.08,70463.85,4631.0
ORD001974,2025-01-08,Madurai,Books,Engineering Book,16.0,422248.96,136059.62,4647.0
ORD001977,2025-01-17,Madurai,Electronics,Smart Watch,8.0,889860.32,158538.66,4655.0
ORD001980,2025-01-21,Ludhiana,Clothing,Shoes,8.0,827813.2,168160.18,4663.0
ORD001984,2025-02-21,Kochi,Furniture,Dining Table,4.0,265362.08,55335.87,4667.0
ORD001995,2025-03-22,Vijayawada,Clothing,Jeans,6.0,767210.16,187761.85,4673.0
ORD002007,2025-02-07,Vadodara,Beauty,Shampoo,4.0,283315.8,90046.1,4677.0
ORD002014,2025-01-09,Madurai,Books,Novel,2.0,273912.06,59797.92,4679.0
ORD002016,2025-02-27,Ahmedabad,Beauty,Lipstick,19.0,264333.89,60992.0,4698.0
ORD002024,2025-03-07,Tirupati,Furniture,Sofa,20.0,2833595.2,256871.64,4718.0
ORD002027,2025-01-14,Jaipur,Beauty,Lipstick,15.0,278313.0,93503.06,4733.0
ORD002033,2025-02-03,Kolkata,Sports,Gym Gloves,12.0,649473.96,106315.68,4745.0
ORD002035,2025-03-14,Nashik,Books,Novel,24.0,2331341.04,389994.08,4769.0
ORD002045,2025-02-19,Tirupati,Clothing,Jacket,12.0,1722481.32,448666.12,4781.0
ORD002054,2025-03-02,Bhopal,Sports,Gym Gloves,15.0,1398521.25,318006.17,4796.0
ORD002057,2025-03-06,Mangalore,Appliances,Refrigerator,14.0,1349315.38,459419.57,4810.0
ORD002058,2025-03-06,Gurugram,Furniture,Dining Table,4.0,72518.52,19756.06,4814.0
ORD002066,2025-02-08,Visakhapatnam,Books,Exam Guide,5.0,541299.95,87148.3,4819.0
ORD002067,2025-02-04,Surat,Appliances,Air Conditioner,7.0,969258.64,237993.38,4826.0
ORD002071,2025-01-06,Noida,Clothing,Jeans,5.0,504342.45,143918.07,4831.0
ORD002075,2025-03-28,Agra,Electronics,Smart TV,4.0,376288.24,73374.65,4835.0
ORD002082,2025-02-20,Kolkata,Electronics,Headphones,19.0,2389193.57,605715.52,4854.0
ORD002086,2025-01-15,Coimbatore,Electronics,Camera,4.0,175649.2,33597.98,4858.0
ORD002093,2025-03-28,Coimbatore,Books,Notebook,15.0,2015661.9,572020.92,4873.0
ORD002098,2025-01-21,Chennai,Appliances,Air Conditioner,11.0,1649074.79,328965.25,4884.0
ORD002100,2025-01-07,Patna,Groceries,Wheat Flour,15.0,1458292.05,201698.39,4899.0
ORD002109,2025-02-02,Hyderabad,Books,Dictionary,12.0,858555.6,232413.95,4911.0
ORD002110,2025-01-15,Nashik,Beauty,Lipstick,19.0,719655.59,231774.3,4930.0
ORD002125,2025-01-16,Nagpur,Clothing,Kurta,17.0,381013.86,114734.24,4947.0
ORD002138,2025-01-23,Madurai,Sports,Yoga Mat,6.0,458165.76,120912.7,4953.0
ORD002139,2025-02-07,Gurugram,Groceries,Rice,6.0,803185.08,218748.14,4959.0
ORD002142,2025-01-23,Hubballi,Beauty,Perfume,8.0,446643.12,136763.27,4967.0
ORD002147,2025-03-27,Kanpur,Furniture,Sofa,16.0,161094.4,36242.01,4983.0
ORD002151,2025-02-04,Hubballi,Electronics,Smart Watch,6.0,75797.04,20258.77,4989.0
ORD002159,2025-03-15,Kanpur,Electronics,Headphones,24.0,3358243.2,604485.39,5013.0
ORD002164,2025-03-15,Lucknow,Books,Exam Guide,15.0,1207718.4,214051.77,5028.0
ORD002165,2025-01-11,Hubballi,Appliances,Washing Machine,9.0,1190721.87,213592.98,5037.0
ORD002171,2025-03-14,Guwahati,Books,Dictionary,12.0,1159627.32,159621.19,5049.0
ORD002189,2025-03-28,Thiruvananthapuram,Furniture,Chair,1.0,93317.14,22338.92,5050.0
ORD002198,2025-03-07,Visakhapatnam,Furniture,Bookshelf,17.0,2284515.93,196952.72,5067.0
ORD002201,2025-02-24,Gurugram,Furniture,Dining Table,21.0,2751480.48,804135.42,5088.0
ORD002217,2025-03-20,Vijayawada,Books,Notebook,15.0,1954732.2,401474.62,5103.0
ORD002220,2025-03-18,Nagpur,Clothing,Jeans,7.0,100222.15,18606.12,5110.0
ORD002227,2025-01-10,Jaipur,Beauty,Face Wash,12.0,1018111.44,211615.71,5122.0
ORD002242,2025-03-25,Nashik,Appliances,Mixer Grinder,7.0,741817.16,150143.82,5129.0
ORD002246,2025-03-09,Bengaluru,Appliances,Microwave,17.0,144045.93,39420.04,5146.0
ORD002250,2025-03-01,Goa,Sports,Football,3.0,366519.57,73705.07,5149.0
ORD002251,2025-01-27,Ludhiana,Appliances,Washing Machine,2.0,193498.62,44615.91,5151.0
ORD002252,2025-03-20,Bengaluru,Groceries,Cooking Oil,2.0,65856.48,9405.6,5153.0
ORD002268,2025-03-23,Mumbai,Electronics,Tablet,10.0,668145.9,184917.41,5163.0
ORD002270,2025-01-18,Nashik,Beauty,Lipstick,14.0,1373099.42,220131.02,5177.0
ORD002274,2025-01-16,Lucknow,Furniture,Bookshelf,7.0,69070.05,18169.93,5184.0
ORD002289,2025-03-01,Patna,Clothing,Shoes,22.0,2342823.34,399270.81,5206.0
ORD002299,2025-01-20,Mysuru,Furniture,Bed,22.0,1619139.28,141478.12,5228.0
ORD002307,2025-01-03,Lucknow,Furniture,Bookshelf,3.0,89845.65,18983.2,5231.0
ORD002309,2025-03-26,Noida,Books,Engineering Book,23.0,3270861.51,364191.38,5254.0
ORD002312,2025-02-03,Nashik,Books,Novel,14.0,1170911.14,227167.2,5268.0
ORD002316,2025-03-17,Guwahati,Clothing,Saree,4.0,335976.08,47946.15,5272.0
ORD002317,2025-01-07,Vijayawada,Appliances,Washing Machine,1.0,55841.6,12159.67,5273.0
ORD002326,2025-02-08,Ludhiana,Sports,Football,20.0,1564733.0,335206.56,5293.0
ORD002339,2025-03-05,Coimbatore,Books,Dictionary,5.0,191416.9,19037.09,5298.0
ORD002342,2025-02-25,Hyderabad,Groceries,Milk,14.0,1319557.4,279985.13,5312.0
ORD002344,2025-03-07,Ahmedabad,Electronics,Laptop,9.0,145876.5,32750.75,5321.0
ORD002345,2025-01-31,Chandigarh,Furniture,Bookshelf,7.0,42606.27,11004.35,5328.0
ORD002347,2025-01-12,Nashik,Groceries,Wheat Flour,18.0,955752.48,137454.25,5346.0
ORD002358,2025-01-13,Vadodara,Groceries,Sugar,8.0,455829.28,144492.07,5354.0
ORD002369,2025-02-21,Indore,Electronics,Smart Watch,20.0,2138162.2,209952.92,5374.0
ORD002374,2025-02-26,Nashik,Beauty,Moisturizer,15.0,554156.4,70538.1,5389.0
ORD002378,2025-03-06,Madurai,Sports,Badminton Racket,14.0,351646.96,109587.34,5403.0
ORD002379,2025-03-01,Ahmedabad,Electronics,Smartphone,20.0,2984154.4,917106.52,5423.0
ORD002384,2025-03-16,Jaipur,Groceries,Cooking Oil,14.0,2015255.06,294728.68,5437.0
ORD002386,2025-01-21,Vadodara,Sports,Cricket Bat,12.0,1478184.24,338406.36,5449.0
ORD002387,2025-03-26,Mysuru,Books,Novel,11.0,320128.05,105301.65,5460.0
ORD002388,2025-01-13,Lucknow,Electronics,Laptop,24.0,2560671.36,391256.05,5484.0
ORD002394,2025-03-10,Patna,Appliances,Mixer Grinder,2.0,13395.22,1115.43,5486.0
ORD002402,2025-01-27,Surat,Beauty,Moisturizer,16.0,2334670.4,811658.63,5502.0
ORD002409,2025-02-12,Kanpur,Clothing,Jacket,20.0,982774.4,178618.13,5522.0
ORD002411,2025-03-10,Lucknow,Furniture,Bookshelf,2.0,825.76,105.65,5524.0
ORD002413,2025-01-21,Kolkata,Appliances,Microwave,2.0,298895.4,30557.08,5526.0
ORD002420,2025-03-02,Lucknow,Clothing,Shoes,2.0,24020.04,5732.97,5528.0
ORD002429,2025-01-05,Indore,Books,Notebook,24.0,651813.36,58911.71,5552.0
ORD002441,2025-03-01,Bhopal,Electronics,Smart TV,18.0,1786088.88,281559.81,5570.0
ORD002445,2025-02-19,Kanpur,Appliances,Mixer Grinder,14.0,429710.26,53393.64,5584.0
ORD002446,2025-03-21,Tirupati,Appliances,Microwave,23.0,1893986.29,186594.09,5607.0
ORD002449,2025-02-12,Pune,Books,Dictionary,16.0,1603727.36,248804.11,5623.0
ORD002458,2025-03-01,Jaipur,Books,Novel,4.0,356951.24,82663.24,5627.0
ORD002461,2025-03-12,Bengaluru,Sports,Badminton Racket,4.0,33325.84,5367.31,5631.0
ORD002462,2025-02-08,Lucknow,Appliances,Mixer Grinder,9.0,459514.71,87881.29,5640.0
ORD002463,2025-01-14,Thiruvananthapuram,Beauty,Lipstick,10.0,1108204.0,210398.22,5650.0
ORD002468,2025-01-21,Surat,Appliances,Air Conditioner,4.0,537237.36,152103.46,5654.0
ORD002469,2025-03-12,Chennai,Appliances,Mixer Grinder,22.0,1101246.52,308454.16,5676.0
ORD002473,2025-03-28,Delhi,Furniture,Bookshelf,16.0,525453.44,142504.87,5692.0
ORD002477,2025-03-05,Vadodara,Sports,Yoga Mat,9.0,336867.3,104818.89,5701.0
ORD002481,2025-02-27,Vijayawada,Furniture,Bookshelf,5.0,723932.3,111969.34,5706.0
ORD002493,2025-02-20,Nashik,Clothing,T-Shirt,24.0,1336512.72,198871.78,5730.0
ORD002501,2025-02-09,Patna,Beauty,Shampoo,14.0,2010813.28,169785.98,5744.0
ORD002504,2025-01-06,Bhopal,Clothing,Jeans,7.0,389861.22,35043.18,5751.0
ORD002508,2025-02-21,Thiruvananthapuram,Electronics,Smart Watch,7.0,835651.39,267087.92,5758.0
ORD002515,2025-03-31,Hubballi,Clothing,Kurta,1.0,25789.14,2307.74,5759.0
ORD002524,2025-03-06,Madurai,Clothing,T-Shirt,6.0,485399.4,69211.21,5765.0
ORD002527,2025-03-13,Bengaluru,Clothing,Jeans,14.0,1030780.8,315659.49,5779.0
ORD002536,2025-01-22,Nagpur,Furniture,Dining Table,25.0,1085442.0,269023.37,5804.0
ORD002537,2025-01-23,Kochi,Beauty,Shampoo,2.0,152241.68,31388.34,5806.0
ORD002538,2025-02-15,Agra,Electronics,Laptop,8.0,453972.56,114355.84,5814.0
ORD002539,2025-03-04,Nashik,Beauty,Moisturizer,17.0,383839.6,69852.94,5831.0
ORD002541,2025-01-22,Surat,Electronics,Tablet,6.0,706754.82,128161.43,5837.0
ORD002544,2025-03-04,Ahmedabad,Clothing,Jeans,2.0,80489.64,7460.29,5839.0
ORD002567,2025-01-16,Nagpur,Electronics,Laptop,7.0,861492.03,300885.6,5846.0
ORD002571,2025-01-30,Mangalore,Groceries,Cooking Oil,20.0,2376663.4,276073.46,5866.0
ORD002584,2025-03-15,Thiruvananthapuram,Furniture,Bed,14.0,1602740.86,406969.16,5880.0
ORD002589,2025-01-10,Kolkata,Furniture,Sofa,22.0,1224242.14,326381.85,5902.0
ORD002598,2025-03-02,Delhi,Electronics,Smart TV,18.0,1277987.94,239569.47,5920.0
ORD002602,2025-03-14,Mysuru,Appliances,Refrigerator,14.0,1863451.52,208347.72,5934.0
ORD002617,2025-01-30,Noida,Electronics,Smart TV,15.0,1347982.05,250049.66,5949.0
ORD002620,2025-02-04,Hyderabad,Books,Exam Guide,6.0,509139.96,168917.87,5955.0
ORD002623,2025-02-25,Kanpur,Beauty,Face Wash,7.0,362436.83,123037.82,5962.0
ORD002625,2025-02-27,Kolkata,Clothing,Shoes,3.0,271436.34,21748.95,5965.0
ORD002627,2025-02-08,Mysuru,Books,Dictionary,13.0,237607.63,33010.47,5978.0
ORD002634,2025-03-29,Indore,Clothing,T-Shirt,9.0,701655.57,240592.9,5987.0
ORD002637,2025-01-12,Patna,Electronics,Tablet,19.0,2138747.54,725328.84,6006.0
ORD002640,2025-01-08,Madurai,Groceries,Cooking Oil,25.0,3029002.25,945737.15,6031.0
ORD002641,2025-03-29,Hubballi,Beauty,Lipstick,18.0,389341.08,100413.34,6049.0
ORD002656,2025-01-20,Madurai,Clothing,Jacket,19.0,560564.98,195318.67,6068.0
ORD002679,2025-01-19,Kolkata,Clothing,Shoes,10.0,1425629.8,419081.92,6078.0
ORD002680,2025-03-04,Gurugram,Beauty,Perfume,13.0,1201151.12,403530.67,6091.0
ORD002688,2025-03-02,Varanasi,Appliances,Washing Machine,5.0,228754.0,56246.78,6096.0
ORD002689,2025-01-04,Chandigarh,Furniture,Bookshelf,11.0,42975.02,14258.9,6107.0
ORD002699,2025-02-02,Tirupati,Clothing,Shoes,4.0,442332.88,58128.91,6111.0
ORD002700,2025-02-17,Lucknow,Clothing,Jeans,21.0,24400.53,3960.57,6132.0
ORD002705,2025-01-17,Jaipur,Appliances,Mixer Grinder,13.0,302870.88,70941.17,6145.0
ORD002712,2025-03-15,Ahmedabad,Beauty,Moisturizer,21.0,956538.66,219379.11,6166.0
ORD002718,2025-01-29,Nagpur,Books,Novel,19.0,498410.85,49277.02,6185.0
ORD002719,2025-02-27,Gurugram,Beauty,Perfume,25.0,1977432.75,423920.54,6210.0
ORD002721,2025-02-20,Lucknow,Groceries,Wheat Flour,1.0,121866.88,34517.85,6211.0
ORD002728,2025-03-27,Chennai,Clothing,Jeans,1.0,116863.83,29635.05,6212.0
ORD002730,2025-02-12,Indore,Groceries,Rice,1.0,86524.72,30100.93,6213.0
ORD002732,2025-03-02,Lucknow,Electronics,Camera,24.0,548470.32,74568.0,6237.0
ORD002740,2025-03-18,Mumbai,Clothing,Jacket,19.0,1895668.57,654262.78,6256.0
ORD002742,2025-01-01,Hubballi,Beauty,Face Wash,3.0,364765.95,101665.92,6259.0
ORD002750,2025-02-24,Jaipur,Groceries,Wheat Flour,10.0,797039.8,267160.69,6269.0
ORD002762,2025-02-10,Ludhiana,Books,Novel,2.0,138691.46,19677.69,6271.0
ORD002764,2025-01-09,Vijayawada,Appliances,Washing Machine,6.0,103316.76,13748.31,6277.0
ORD002766,2025-01-03,Agra,Sports,Gym Gloves,16.0,72794.24,8191.83,6293.0
ORD002769,2025-01-17,Ludhiana,Furniture,Wardrobe,5.0,524758.2,109281.38,6298.0
ORD002774,2025-02-03,Mumbai,Appliances,Air Conditioner,11.0,412155.15,143974.43,6309.0
ORD002777,2025-03-03,Ahmedabad,Groceries,Sugar,7.0,486785.88,96643.88,6316.0
ORD002782,2025-01-27,Chandigarh,Appliances,Washing Machine,22.0,462462.66,63760.84,6338.0
ORD002783,2025-03-23,Kanpur,Books,Dictionary,4.0,53778.08,5099.73,6342.0
ORD002792,2025-02-16,Hubballi,Clothing,Jeans,19.0,244353.11,58848.46,6361.0
ORD002804,2025-03-06,Ludhiana,Beauty,Moisturizer,21.0,1282133.58,290412.62,6382.0
ORD002826,2025-02-21,Ludhiana,Sports,Badminton Racket,14.0,2049348.7,522290.85,6396.0
ORD002827,2025-01-26,Mangalore,Appliances,Microwave,20.0,169322.4,35741.79,6416.0
ORD002833,2025-03-08,Indore,Beauty,Perfume,17.0,2053755.89,180321.12,6433.0
ORD002838,2025-03-10,Kochi,Books,Exam Guide,23.0,2266212.08,371356.0,6456.0
ORD002841,2025-02-25,Mumbai,Sports,Cricket Bat,25.0,3391878.5,763001.78,6481.0
ORD002845,2025-03-26,Chandigarh,Appliances,Washing Machine,3.0,66529.44,7314.58,6484.0
ORD002854,2025-02-13,Thiruvananthapuram,Appliances,Air Conditioner,22.0,3102412.28,862559.82,6506.0
ORD002870,2025-01-19,Noida,Furniture,Chair,22.0,455747.38,82830.89,6528.0
ORD002871,2025-03-31,Tirupati,Furniture,Bookshelf,24.0,3468712.32,942891.75,6552.0
ORD002872,2025-03-25,Bhopal,Appliances,Washing Machine,18.0,1752115.5,420413.25,6570.0
ORD002874,2025-03-30,Vijayawada,Books,Novel,6.0,849365.1,197882.48,6576.0
ORD002876,2025-02-02,Nagpur,Furniture,Sofa,8.0,211534.4,17043.41,6584.0
ORD002894,2025-01-12,Gurugram,Clothing,Jacket,3.0,256336.56,82574.69,6587.0
ORD002900,2025-02-19,Vadodara,Clothing,Kurta,13.0,1174657.38,342642.57,6600.0
ORD002901,2025-03-12,Chennai,Clothing,Jacket,20.0,2138884.8,403734.81,6620.0
ORD002905,2025-01-02,Bengaluru,Beauty,Shampoo,11.0,718565.54,155616.4,6631.0
ORD002906,2025-01-10,Mangalore,Clothing,Jeans,16.0,1993482.08,541794.12,6647.0
ORD002912,2025-01-31,Tirupati,Furniture,Bed,25.0,1400848.25,294173.91,6672.0
ORD002913,2025-01-01,Hyderabad,Beauty,Moisturizer,3.0,52541.04,9477.69,6675.0
ORD002914,2025-02-11,Kolkata,Clothing,Kurta,22.0,286383.46,37287.42,6697.0
ORD002921,2025-03-14,Chennai,Furniture,Bed,20.0,2379508.6,521019.6,6717.0
ORD002931,2025-02-10,Vijayawada,Appliances,Refrigerator,12.0,808835.4,137989.06,6729.0
ORD002932,2025-01-05,Kanpur,Beauty,Shampoo,7.0,593104.4,164218.96,6736.0
ORD002934,2025-02-21,Kolkata,Appliances,Refrigerator,8.0,120396.08,12340.64,6744.0
ORD002935,2025-03-14,Hubballi,Books,Dictionary,4.0,360775.8,95751.01,6748.0
ORD002938,2025-02-12,Chennai,Beauty,Face Wash,22.0,586327.72,47009.12,6770.0
ORD002940,2025-01-26,Kanpur,Electronics,Laptop,14.0,1595384.42,429001.63,6784.0
ORD002942,2025-01-17,Agra,Beauty,Moisturizer,15.0,1426411.65,351983.49,6799.0
ORD002945,2025-01-05,Patna,Beauty,Lipstick,22.0,2478835.04,242320.93,6821.0
ORD002948,2025-02-02,Varanasi,Sports,Cricket Bat,20.0,2096791.6,598184.48,6841.0
ORD002951,2025-01-18,Coimbatore,Beauty,Moisturizer,5.0,34755.6,6420.72,6846.0
ORD002952,2025-01-10,Thiruvananthapuram,Electronics,Smart TV,19.0,2680738.12,223903.34,6865.0
ORD002958,2025-03-08,Thiruvananthapuram,Electronics,Laptop,7.0,1034646.83,170238.69,6872.0
ORD002960,2025-03-18,Nagpur,Electronics,Camera,22.0,3125298.88,842778.23,6894.0
ORD002964,2025-03-01,Agra,Sports,Yoga Mat,8.0,17522.24,5595.33,6902.0
ORD002971,2025-03-24,Noida,Clothing,T-Shirt,4.0,54864.12,9488.65,6906.0
ORD002974,2025-02-18,Thiruvananthapuram,Furniture,Wardrobe,24.0,17783.04,3180.17,6930.0
ORD002977,2025-01-26,Kolkata,Clothing,Shoes,13.0,1084802.42,99805.52,6943.0
ORD002992,2025-02-19,Gurugram,Groceries,Cooking Oil,15.0,801648.75,259602.09,6958.0
ORD002994,2025-01-21,Ahmedabad,Furniture,Bed,16.0,717613.44,225044.34,6974.0
ORD002996,2025-03-25,Tirupati,Groceries,Sugar,9.0,91128.96,16814.83,6983.0
ORD002997,2025-01-08,Chennai,Clothing,Saree,7.0,985873.07,190614.5,6990.0
ORD002999,2025-03-20,Bengaluru,Sports,Gym Gloves,13.0,457038.4,85182.97,7003.0
ORD003004,2025-03-02,Kanpur,Groceries,Wheat Flour,13.0,263769.74,83920.28,7016.0
ORD003005,2025-03-12,Lucknow,Furniture,Chair,9.0,292902.12,55930.43,7025.0
ORD003008,2025-02-13,Ludhiana,Sports,Football,24.0,1121738.88,338292.18,7049.0
ORD003021,2025-01-07,Noida,Sports,Badminton Racket,6.0,102089.82,33599.01,7055.0
ORD003022,2025-03-02,Jaipur,Books,Notebook,8.0,442036.88,120985.14,7063.0
ORD003035,2025-03-20,Bengaluru,Electronics,Camera,25.0,2360801.0,416491.75,7088.0
ORD003047,2025-01-26,Mysuru,Furniture,Wardrobe,2.0,140968.82,14765.39,7090.0
ORD003048,2025-03-03,Varanasi,Books,Novel,6.0,350547.54,75162.73,7096.0
ORD003049,2025-03-21,Hubballi,Clothing,Jeans,2.0,29781.36,6333.78,7098.0
ORD003056,2025-01-30,Nagpur,Clothing,Shoes,6.0,660986.7,116009.46,7104.0
ORD003061,2025-02-06,Goa,Appliances,Refrigerator,11.0,245956.92,78678.97,7115.0
ORD003068,2025-03-12,Nagpur,Books,Notebook,2.0,143252.68,11480.63,7117.0
ORD003069,2025-02-06,Kanpur,Electronics,Tablet,14.0,2050461.28,533118.19,7131.0
ORD003070,2025-02-07,Jaipur,Books,Novel,24.0,2382688.8,286902.44,7155.0
ORD003081,2025-01-01,Gurugram,Appliances,Air Conditioner,10.0,720427.0,195928.0,7165.0
ORD003089,2025-03-24,Nagpur,Books,Novel,12.0,630356.52,77917.26,7177.0
ORD003098,2025-03-07,Patna,Clothing,Jeans,2.0,178077.62,38310.93,7179.0
ORD003105,2025-01-28,Ahmedabad,Appliances,Mixer Grinder,5.0,542789.1,76169.83,7184.0
ORD003108,2025-01-02,Coimbatore,Beauty,Moisturizer,21.0,2134930.77,442497.27,7205.0
ORD003116,2025-03-20,,Beauty,Perfume,13.0,1469184.08,498055.0,7218.0
