Order_ID,Date,City,Category,Product,Sales,Amount,Revenue
ORD000334,2025-12-25,Bhopal,Appliances,Refrigerator,19,209895.47,40803.32
ORD000335,2025-05-27,Hyderabad,Furniture,Wardrobe,3,443765.91,92063.33
ORD000336,2025-08-04,Jaipur,Sports,Football,25,2406615.0,666411.34
ORD000337,2025-12-05,Noida,Beauty,Shampoo,13,733320.51,193843.89
ORD000338,2025-09-28,Mysuru,Clothing,Shoes,4,107412.8,24174.3
ORD000339,2025-08-26,Patna,Clothing,Shoes,1,113451.29,39049.08
ORD000340,2025-05-22,Hubballi,Sports,Yoga Mat,8,297616.4,51625.47
ORD000341,2026-01-28,Pune,Groceries,Sugar,2,242881.56,46923.49
ORD000342,2025-11-03,Bhopal,Electronics,Smartphone,3,45673.26,4067.92
ORD000343,2026-01-22,Bengaluru,Electronics,Smartphone,13,856706.89,193388.86
ORD000344,2025-10-22,Varanasi,Electronics,Smartphone,10,352008.1,115257.03
ORD000345,2025-12-05,Visakhapatnam,Beauty,Moisturizer,8,362675.92,43042.49
ORD000346,2026-03-27,Surat,Groceries,Cooking Oil,9,83137.95,27942.7
ORD000347,2026-04-28,Chandigarh,Clothing,Shoes,18,1339084.08,458660.89
ORD000348,2025-07-12,Visakhapatnam,Sports,Yoga Mat,23,1437662.38,172934.62
ORD000349,2025-12-29,Kochi,Clothing,Saree,8,1019329.68,164314.75
ORD000350,2025-09-29,Hyderabad,Clothing,Kurta,18,1115286.48,214644.83
ORD000351,2026-04-18,Ludhiana,Clothing,Kurta,9,275221.62,70074.34
ORD000352,2025-05-18,Chennai,Books,Notebook,18,1956874.5,257192.09
ORD000353,2026-01-06,Bengaluru,Sports,Yoga Mat,3,84917.04,24257.23
ORD000354,2025-04-19,Bhopal,Groceries,Cooking Oil,11,501026.79,163048.36
ORD000355,2025-05-05,Pune,Groceries,Sugar,24,3598460.16,753188.79
ORD000356,2025-08-27,Ludhiana,Groceries,Cooking Oil,18,869581.62,136025.16
ORD000357,2025-02-20,Agra,Beauty,Face Wash,12,923654.4,197906.69
ORD000358,2026-03-19,Bhopal,Books,Notebook,12,564084.12,52089.32
ORD000359,2025-10-24,Lucknow,Groceries,Sugar,1,39190.04,13026.17
ORD000360,2026-03-03,Lucknow,Sports,Badminton Racket,7,346827.67,63315.73
ORD000361,2026-01-26,Goa,Groceries,Cooking Oil,21,2972032.14,508640.58
ORD000362,2025-03-13,Gurugram,Books,Exam Guide,6,659655.36,115497.45
ORD000363,2026-03-06,Tirupati,Books,Engineering Book,21,3015386.01,667802.44
ORD000364,2025-11-19,Hyderabad,Furniture,Bookshelf,25,26423.5,3094.79
ORD000365,2025-01-31,Lucknow,Groceries,Rice,1,32886.08,6679.91
ORD000366,2025-01-09,Delhi,Books,Exam Guide,1,79878.65,15261.73
ORD000367,2025-08-09,Vadodara,Appliances,Air Conditioner,1,75382.18,20234.23
ORD000368,2025-09-27,Kolkata,Clothing,T-Shirt,17,381135.41,50241.9
ORD000369,2025-08-24,Nashik,Appliances,Microwave,13,155284.74,52643.14
ORD000370,2025-12-01,Patna,Groceries,Sugar,10,1026378.4,317073.04
ORD000371,2025-11-23,Vijayawada,Electronics,Laptop,13,736290.36,153532.28
ORD000372,2026-02-06,Kanpur,Electronics,Camera,3,225086.31,44377.03
ORD000373,2026-04-07,Kolkata,Beauty,Moisturizer,17,2343975.64,332931.16
ORD000374,2025-10-06,Bengaluru,Books,Notebook,3,308087.61,47969.46
ORD000375,2026-01-21,Visakhapatnam,Electronics,Smartphone,1,144224.23,34397.44
ORD000376,2026-03-11,Surat,Sports,Cricket Bat,6,507823.98,118327.0
ORD000377,2025-12-19,Coimbatore,Sports,Yoga Mat,13,1473755.79,173588.77
ORD000378,2025-02-08,Mysuru,Furniture,Wardrobe,2,29486.2,4207.06
ORD000379,2026-02-06,Vijayawada,Beauty,Moisturizer,25,1225596.5,307886.01
ORD000380,2025-04-06,Patna,Books,Exam Guide,12,996004.2,180640.59
ORD000381,2025-03-20,Vadodara,Sports,Cricket Bat,8,855959.76,87436.51
ORD000382,2026-04-28,Hubballi,Sports,Football,11,595858.56,62392.66
ORD000383,2025-04-06,Mangalore,Appliances,Mixer Grinder,25,1013449.75,117334.06
ORD000384,2025-02-15,Goa,Sports,Gym Gloves,18,1384467.84,149368.98
ORD000385,2025-07-17,Chennai,Beauty,Moisturizer,20,1794935.4,300824.33
ORD000386,2025-10-14,Guwahati,Electronics,Tablet,13,1519666.85,418984.06
ORD000387,2025-05-18,Madurai,Groceries,Tea Powder,6,616973.22,77593.93
ORD000388,2025-08-04,Thiruvananthapuram,Appliances,Microwave,5,47918.75,9457.37
ORD000389,2025-11-17,Ahmedabad,Appliances,Mixer Grinder,12,453957.48,66540.78
ORD000390,2026-05-01,Indore,Books,Dictionary,15,242027.4,39270.8
ORD000391,2026-02-26,Hubballi,Sports,Badminton Racket,11,726983.62,142682.44
ORD000392,2025-06-10,Visakhapatnam,Clothing,Jacket,20,2841942.2,381473.62
ORD000393,2025-10-22,Visakhapatnam,Clothing,Kurta,10,1102576.7,276618.48
ORD000394,2025-02-28,Hubballi,Groceries,Milk,9,1102432.77,205154.45
ORD000395,2026-05-03,Tirupati,Groceries,Tea Powder,6,613732.32,140254.27
ORD000396,2026-03-11,Noida,Books,Engineering Book,10,1247091.4,123054.05
ORD000397,2025-03-20,Jaipur,Sports,Gym Gloves,21,955386.81,141611.31
ORD000398,2025-07-25,Ahmedabad,Sports,Gym Gloves,15,2229090.3,466756.73
ORD000399,2025-11-01,Bengaluru,Sports,Yoga Mat,12,1263299.76,378131.12
ORD000400,2025-11-10,Ludhiana,Furniture,Sofa,22,2194227.42,274084.0
ORD000401,2025-02-24,Vijayawada,Electronics,Headphones,25,1245158.75,367299.9
ORD000402,2025-10-25,Agra,Electronics,Laptop,8,613202.96,134950.88
ORD000403,2025-12-20,Mangalore,Groceries,Cooking Oil,13,903671.21,238099.27
ORD000404,2025-02-13,Delhi,Clothing,Jacket,16,252351.2,48530.51
ORD000405,2025-04-16,Lucknow,Furniture,Bookshelf,12,562228.32,114098.51
ORD000406,2025-06-13,Kochi,Books,Notebook,4,263124.28,70550.48
ORD000407,2025-11-28,Bengaluru,Furniture,Chair,23,399079.44,123426.73
ORD000408,2025-03-23,Kanpur,Furniture,Bookshelf,24,879901.2,111837.53
ORD000409,2025-04-05,Chandigarh,Beauty,Moisturizer,15,522827.25,99004.04
ORD000410,2025-04-12,Chandigarh,Clothing,Shoes,13,58186.96,14302.87
ORD000411,2025-05-23,Chandigarh,Books,Dictionary,13,9971.78,1376.06
ORD000412,2025-08-23,Kolkata,Furniture,Wardrobe,18,506255.04,85058.91
ORD000413,2025-07-18,Thiruvananthapuram,Furniture,Chair,17,2463144.79,405480.7
ORD000414,2025-03-30,Pune,Sports,Yoga Mat,12,634350.48,129167.94
ORD000415,2025-06-06,Chennai,Appliances,Air Conditioner,22,443932.94,49641.76
ORD000416,2025-11-02,Mangalore,Furniture,Dining Table,23,489661.95,90531.19
ORD000417,2025-12-22,Hubballi,Clothing,Saree,14,391222.72,98425.94
ORD000418,2026-03-08,Kanpur,Clothing,Saree,16,694341.28,90623.07
ORD000419,2025-04-10,Hyderabad,Books,Dictionary,12,1713373.32,361255.18
ORD000420,2025-08-01,Varanasi,Sports,Yoga Mat,21,1560215.58,413251.34
ORD000421,2025-04-23,Kanpur,Books,Exam Guide,3,254559.39,75066.47
ORD000422,2025-08-23,Nashik,Appliances,Refrigerator,8,645500.24,80956.33
ORD000423,2025-10-06,Varanasi,Books,Dictionary,4,343799.36,52370.96
ORD000424,2025-08-06,Bengaluru,Beauty,Moisturizer,25,2696878.5,613581.35
ORD000425,2025-05-15,Ludhiana,Furniture,Bookshelf,10,1312340.0,116407.45
ORD000426,2026-02-20,Noida,Beauty,Lipstick,4,465468.72,67016.06
ORD000427,2026-02-21,Chandigarh,Beauty,Moisturizer,6,554766.36,161941.47
ORD000428,2025-06-15,Mysuru,Groceries,Rice,18,760223.52,171405.7
ORD000429,2025-02-18,Nashik,Appliances,Microwave,17,2513019.9,661956.62
ORD000430,2026-03-20,Hyderabad,Clothing,Kurta,9,1170633.87,133756.4
ORD000431,2026-03-08,Lucknow,Clothing,Jeans,23,1112792.9,163402.26
ORD000432,2025-07-12,Lucknow,Sports,Gym Gloves,19,1803044.14,449876.57
ORD000433,2026-04-25,Chennai,Books,Novel,13,1006075.98,156063.45
ORD000434,2026-03-10,Thiruvananthapuram,Beauty,Shampoo,11,960686.54,302236.88
ORD000435,2025-02-02,Gurugram,Furniture,Bookshelf,21,2092758.36,369832.54
ORD000436,2025-05-26,Chandigarh,Sports,Football,7,519804.39,86897.57
ORD000437,2026-04-03,Jaipur,Beauty,Moisturizer,19,2429684.66,711513.68
ORD000438,2025-03-05,Kolkata,Electronics,Laptop,21,2469706.68,504035.21
ORD000439,2025-12-19,Gurugram,Clothing,Kurta,1,148776.55,29086.68
ORD000440,2025-02-17,Surat,Clothing,Shoes,6,787056.36,249245.53
ORD000441,2025-01-27,Chennai,Beauty,Face Wash,12,1196518.44,305358.72
ORD000442,2025-01-01,Patna,Sports,Badminton Racket,14,1377001.36,371788.26
ORD000443,2025-08-16,Ahmedabad,Groceries,Cooking Oil,5,445462.8,98113.16
ORD000444,2025-03-09,Coimbatore,Electronics,Laptop,4,592897.68,115036.83
ORD000445,2025-02-22,Patna,Books,Novel,13,175379.49,52194.4
ORD000446,2026-03-24,Surat,Beauty,Face Wash,5,287349.45,86092.58
ORD000447,2025-11-29,Lucknow,Clothing,Shoes,3,238869.57,19656.14
ORD000448,2026-04-16,Mysuru,Clothing,Kurta,24,768888.24,216851.54
ORD000449,2026-01-21,Noida,Sports,Yoga Mat,7,91661.78,9819.32
ORD000450,2025-03-13,Hubballi,Furniture,Wardrobe,12,1733891.76,285946.48
ORD000451,2025-11-08,Chennai,Groceries,Milk,8,664433.28,160794.27
ORD000452,2026-01-18,Surat,Appliances,Refrigerator,7,543974.13,118353.05
ORD000453,2025-09-13,Hyderabad,Sports,Badminton Racket,8,594269.36,65631.58
ORD000454,2026-03-17,Mumbai,Furniture,Wardrobe,12,1681143.24,194399.63
ORD000455,2026-01-30,Tirupati,Sports,Badminton Racket,22,571961.94,118495.61
ORD000456,2025-01-31,Ahmedabad,Furniture,Sofa,1,39401.57,3575.82
ORD000457,2025-08-05,Vadodara,Sports,Yoga Mat,21,2245385.1,644694.3
ORD000458,2025-06-08,Tirupati,Sports,Cricket Bat,18,1664018.1,257783.51
ORD000459,2025-11-21,Bhopal,Furniture,Wardrobe,5,402524.45,74667.28
ORD000460,2025-05-06,Chandigarh,Furniture,Chair,24,3432452.4,495756.29
ORD000461,2025-12-08,Pune,Furniture,Bed,15,1378249.35,130737.6
ORD000462,2025-09-12,Mumbai,Clothing,T-Shirt,23,475365.15,39486.05
ORD000463,2026-01-19,Madurai,Beauty,Moisturizer,24,935066.88,168690.5
ORD000464,2025-02-02,Delhi,Appliances,Refrigerator,11,1331940.17,204365.92
ORD000465,2025-09-13,Ahmedabad,Appliances,Air Conditioner,16,1093346.4,193777.56
ORD000466,2025-12-12,Kanpur,Clothing,Jacket,9,1044198.09,335660.06
ORD000467,2025-05-06,Varanasi,Furniture,Dining Table,1,6701.28,2097.44
ORD000468,2026-03-16,Mangalore,Electronics,Smart TV,13,1794545.48,230275.09
ORD000469,2026-01-04,Guwahati,Electronics,Headphones,8,386704.96,74397.89
ORD000470,2026-04-07,Ahmedabad,Beauty,Face Wash,19,1063694.86,229280.55
ORD000471,2025-02-05,Patna,Electronics,Smartphone,17,2502636.98,844893.85
ORD000472,2025-07-08,Surat,Books,Notebook,11,143541.09,29184.99
ORD000473,2025-10-30,Surat,Groceries,Milk,24,2242688.64,460334.73
ORD000474,2026-04-23,Tirupati,Books,Engineering Book,25,2985410.75,360198.53
ORD000475,2026-03-26,Patna,Sports,Cricket Bat,18,936520.38,287216.74
ORD000476,2026-01-08,Mumbai,Electronics,Tablet,25,2465746.25,762486.7
ORD000477,2025-01-31,Bhopal,Appliances,Refrigerator,17,2506973.85,484724.09
ORD000478,2026-03-09,Nashik,Clothing,Shoes,3,20041.95,2855.93
ORD000479,2025-03-10,Gurugram,Sports,Badminton Racket,24,307844.88,32571.77
ORD000480,2025-05-30,Hyderabad,Sports,Cricket Bat,14,1391604.76,160439.83
ORD000481,2025-08-20,Vijayawada,Appliances,Microwave,23,2870441.17,482486.5
ORD000482,2025-02-25,Ahmedabad,Appliances,Washing Machine,7,143522.19,41325.72
ORD000483,2025-10-02,Kanpur,Clothing,T-Shirt,15,1049424.9,199137.18
ORD000484,2025-02-16,Noida,Beauty,Perfume,10,695556.5,215740.89
ORD000485,2026-03-04,Surat,Clothing,Shoes,23,2404926.23,218581.46
ORD000486,2025-09-20,Chennai,Beauty,Perfume,23,858084.0,151066.15
ORD000487,2026-05-03,Surat,Electronics,Camera,9,1107282.87,140563.24
ORD000488,2025-02-22,Goa,Sports,Gym Gloves,24,1981514.88,209200.07
ORD000489,2025-03-08,Mumbai,Clothing,T-Shirt,2,249145.62,86028.28
ORD000490,2025-10-26,Mangalore,Groceries,Cooking Oil,22,2080795.2,528657.14
ORD000491,2026-02-19,Delhi,Appliances,Refrigerator,3,89228.34,22701.16
ORD000492,2025-03-28,Coimbatore,Clothing,T-Shirt,4,26000.72,5316.33
ORD000493,2025-07-01,Thiruvananthapuram,Sports,Gym Gloves,1,57471.14,11218.33
ORD000494,2025-11-11,Nashik,Groceries,Wheat Flour,9,602613.99,72392.31
ORD000495,2025-02-01,Vadodara,Groceries,Sugar,16,989722.08,226335.52
ORD000496,2026-02-13,Hubballi,Furniture,Chair,5,314716.5,79785.73
ORD000497,2025-07-03,Tirupati,Groceries,Sugar,1,148411.6,43205.18
ORD000498,2025-07-18,Thiruvananthapuram,Books,Dictionary,12,1642923.36,354290.14
ORD000499,2026-02-20,Delhi,Appliances,Washing Machine,11,985685.14,86653.49
ORD000500,2025-04-30,Kochi,Appliances,Refrigerator,17,912546.23,216891.26
ORD000501,2026-02-10,Ludhiana,Clothing,T-Shirt,22,797473.6,178710.79
ORD000502,2025-07-01,Patna,Electronics,Smart Watch,19,2412831.09,712498.13
ORD000503,2025-07-03,Ludhiana,Clothing,Jeans,19,907608.15,253484.41
ORD000504,2025-04-07,Mysuru,Electronics,Camera,19,1607107.59,372912.28
ORD000505,2025-04-30,Surat,Books,Dictionary,6,441698.52,46099.85
ORD000506,2025-04-14,Madurai,Groceries,Rice,16,3239.36,1061.97
ORD000507,2025-12-27,Nagpur,Clothing,Jacket,11,99301.84,11904.53
ORD000508,2026-04-28,Madurai,Clothing,T-Shirt,12,1729053.12,312732.99
ORD000509,2025-03-22,Kolkata,Sports,Yoga Mat,11,498680.6,58266.81
ORD000510,2026-04-01,Visakhapatnam,Sports,Gym Gloves,6,636640.32,147531.13
ORD000511,2025-03-07,Nagpur,Beauty,Perfume,13,599206.4,159325.73
ORD000512,2026-01-30,Mumbai,Clothing,Shoes,23,3273126.55,607925.6
ORD000513,2026-04-25,Visakhapatnam,Electronics,Smartphone,20,664244.0,154568.63
ORD000514,2025-06-13,Coimbatore,Books,Engineering Book,24,282317.28,49021.21
ORD000515,2025-06-21,Chennai,Clothing,Shoes,23,2312343.64,640304.62
ORD000516,2025-05-12,Agra,Books,Novel,7,262543.26,25809.21
ORD000517,2025-03-27,Mumbai,Furniture,Bookshelf,2,115903.94,32197.86
ORD000518,2025-09-03,Hubballi,Sports,Gym Gloves,12,983387.88,105601.81
ORD000519,2025-01-11,Noida,Groceries,Wheat Flour,3,359697.81,32020.82
ORD000520,2025-03-24,Kolkata,Beauty,Face Wash,3,154011.15,49243.75
ORD000521,2025-09-05,Chennai,Furniture,Wardrobe,11,980596.98,240917.06
ORD000522,2025-02-21,Kanpur,Electronics,Smart TV,20,2669480.4,326792.5
ORD000523,2026-01-09,Indore,Beauty,Perfume,14,1464537.06,402674.89
ORD000524,2025-10-09,Surat,Appliances,Microwave,8,115822.4,21552.65
ORD000525,2026-02-26,Hyderabad,Books,Engineering Book,12,8063.4,835.85
ORD000526,2025-02-11,Kolkata,Books,Engineering Book,1,31122.25,7852.5
ORD000527,2025-05-16,Surat,Books,Novel,13,919029.41,295575.41
ORD000528,2025-07-09,Tirupati,Furniture,Bookshelf,13,361577.97,115373.39
ORD000529,2026-03-05,Bengaluru,Clothing,Kurta,9,594153.81,89787.47
ORD000530,2025-02-13,Hyderabad,Appliances,Air Conditioner,5,564300.25,146840.23
ORD000531,2026-03-07,Guwahati,Beauty,Moisturizer,25,2212499.75,507707.88
ORD000532,2025-10-21,Guwahati,Sports,Yoga Mat,18,1855646.64,617591.84
ORD000533,2025-01-18,Surat,Groceries,Cooking Oil,3,177843.51,55231.75
ORD000534,2025-04-19,Noida,Clothing,T-Shirt,6,854185.92,106888.12
ORD000535,2025-04-14,Bengaluru,Groceries,Wheat Flour,14,165864.16,43861.76
ORD000536,2025-02-04,Agra,Clothing,Saree,11,1502925.49,491196.57
ORD000537,2025-09-24,Goa,Furniture,Bed,13,1077087.96,335285.13
ORD000538,2025-10-18,Madurai,Books,Novel,14,237531.98,28599.66
ORD000539,2026-03-26,Kolkata,Furniture,Sofa,10,1301345.4,413355.01
ORD000540,2025-01-20,Hubballi,Sports,Badminton Racket,21,1530672.36,374126.6
ORD000541,2025-07-25,Vijayawada,Clothing,Jacket,5,463874.25,122379.06
ORD000542,2026-04-17,Coimbatore,Electronics,Smart TV,23,821402.22,231103.53
ORD000543,2025-05-24,Delhi,Appliances,Microwave,11,1348887.65,218283.52
ORD000544,2026-02-01,Patna,Books,Novel,5,225710.1,63380.61
ORD000545,2025-04-19,Guwahati,Beauty,Face Wash,20,1937373.4,253297.31
ORD000546,2025-03-23,Madurai,Sports,Gym Gloves,12,1478046.12,323873.63
ORD000547,2026-03-27,Varanasi,Furniture,Chair,13,265640.83,82308.74
ORD000548,2025-08-22,Indore,Electronics,Smartphone,7,878939.6,129522.62
ORD000549,2025-07-23,Indore,Electronics,Tablet,9,497843.55,102226.69
ORD000550,2025-04-01,Delhi,Furniture,Bookshelf,8,447462.16,107566.22
ORD000551,2025-05-13,Goa,Books,Dictionary,12,620435.16,189956.47
ORD000552,2026-02-04,Delhi,Furniture,Chair,13,98054.97,30449.18
ORD000553,2025-09-20,Patna,Groceries,Wheat Flour,22,683957.34,175044.23
ORD000554,2025-11-04,Mumbai,Electronics,Smart Watch,16,2187778.56,557424.8
ORD000555,2025-12-30,Agra,Electronics,Smartphone,20,2415646.6,392480.05
ORD000556,2025-06-04,Hubballi,Appliances,Mixer Grinder,12,826845.6,114862.45
ORD000557,2026-03-08,Kolkata,Sports,Yoga Mat,1,76775.91,19872.37
ORD000558,2025-06-22,Vadodara,Beauty,Moisturizer,10,1026935.3,215727.65
ORD000559,2025-11-30,Nashik,Appliances,Microwave,9,886070.97,298686.29
ORD000560,2026-02-17,Lucknow,Appliances,Washing Machine,17,1952358.37,630446.78
ORD000561,2025-06-01,Jaipur,Sports,Badminton Racket,24,93978.0,20138.61
ORD000562,2025-10-20,Vijayawada,Appliances,Mixer Grinder,13,1436969.82,341160.2
ORD000563,2026-04-10,Patna,Groceries,Milk,22,1765319.6,515335.99
ORD000564,2025-04-03,Surat,Beauty,Moisturizer,6,756670.44,239602.41
ORD000565,2025-10-14,Kochi,Appliances,Refrigerator,5,555818.7,153295.02
ORD000566,2026-01-17,Coimbatore,Clothing,Shoes,21,283206.84,49823.59
ORD000567,2026-03-12,Coimbatore,Appliances,Mixer Grinder,12,469893.96,74898.19
ORD000568,2025-02-06,Hyderabad,Furniture,Bed,21,1839134.64,616038.87
ORD000569,2025-06-02,Varanasi,Books,Engineering Book,4,520551.64,95287.34
ORD000570,2025-10-19,Lucknow,Sports,Cricket Bat,5,744264.7,128401.19
ORD000571,2025-06-20,Visakhapatnam,Books,Engineering Book,23,624116.04,63546.93
ORD000572,2026-02-01,Hyderabad,Clothing,Jacket,1,67862.78,9265.53
ORD000573,2025-03-08,Kanpur,Clothing,Saree,16,1884849.76,547611.36
ORD000574,2025-01-20,Vijayawada,Sports,Gym Gloves,14,2027236.96,371988.72
ORD000575,2025-09-29,Mangalore,Groceries,Sugar,1,133811.76,38049.23
ORD000576,2026-03-26,Mumbai,Groceries,Rice,21,2311409.73,326120.83
ORD000577,2025-03-27,Jaipur,Beauty,Face Wash,4,230376.88,55046.5
ORD000578,2025-09-26,Surat,Furniture,Sofa,10,684433.5,150902.44
ORD000579,2026-01-20,Jaipur,Beauty,Shampoo,11,1643633.42,349022.67
ORD000580,2025-03-09,Vijayawada,Groceries,Wheat Flour,1,34339.9,9489.34
ORD000581,2025-12-31,Delhi,Groceries,Sugar,19,1439146.83,162988.75
ORD000582,2025-01-25,Agra,Electronics,Smart TV,25,2006413.5,186834.17
ORD000583,2025-07-14,Delhi,Furniture,Bookshelf,2,206986.98,39851.08
ORD000584,2025-12-18,Agra,Furniture,Wardrobe,16,1684960.8,228284.6
ORD000585,2025-11-15,Guwahati,Electronics,Tablet,22,335211.36,73908.57
ORD000586,2025-02-28,Kolkata,Clothing,Kurta,17,1833332.02,204945.13
ORD000587,2025-09-25,Indore,Furniture,Bed,20,600848.6,90733.16
ORD000588,2026-04-12,Guwahati,Groceries,Milk,10,241400.0,55038.59
ORD000589,2025-02-15,Kochi,Groceries,Sugar,11,387775.74,32356.91
ORD000590,2025-02-08,Thiruvananthapuram,Furniture,Wardrobe,5,712109.8,206848.01
ORD000591,2025-08-26,Patna,Furniture,Chair,15,2224515.3,355757.81
ORD000592,2025-12-13,Nagpur,Electronics,Laptop,2,255704.16,45325.6
ORD000593,2025-01-05,Pune,Beauty,Shampoo,4,510807.04,163651.77
ORD000594,2025-11-15,Kanpur,Clothing,Shoes,11,590626.96,117052.18
ORD000595,2025-08-22,Mangalore,Appliances,Refrigerator,11,302633.43,56958.62
ORD000596,2025-02-27,Kochi,Appliances,Mixer Grinder,14,1363069.26,402331.13
ORD000597,2025-09-05,Hyderabad,Clothing,Shoes,6,93879.54,30607.66
ORD000598,2025-12-17,Hubballi,Books,Engineering Book,25,1346349.5,118183.07
ORD000599,2025-02-02,Thiruvananthapuram,Clothing,Kurta,4,532601.32,105980.06
ORD000600,2026-01-16,Mumbai,Appliances,Microwave,23,2996049.23,664226.62
ORD000601,2025-02-18,Coimbatore,Groceries,Sugar,17,1334723.89,359249.81
ORD000602,2025-03-18,Kochi,Sports,Football,12,1195082.76,302570.1
ORD000603,2026-03-22,Kanpur,Electronics,Laptop,17,2164813.15,671103.36
ORD000604,2025-01-26,Thiruvananthapuram,Clothing,T-Shirt,11,398306.48,136196.58
ORD000605,2025-08-16,Hubballi,Groceries,Tea Powder,13,1593589.27,161405.51
ORD000606,2026-01-17,Thiruvananthapuram,Books,Novel,15,712164.3,245540.79
ORD000607,2026-02-27,Vijayawada,Electronics,Laptop,14,76596.94,17483.76
ORD000608,2025-08-22,Surat,Furniture,Wardrobe,17,1434692.05,368344.15
ORD000609,2026-01-28,Hyderabad,Beauty,Face Wash,8,1013305.44,171889.65
ORD000610,2025-01-02,Noida,Books,Notebook,4,58823.24,15170.85
ORD000611,2025-01-24,Vadodara,Beauty,Face Wash,18,1410220.08,380147.29
ORD000612,2025-05-11,Jaipur,Clothing,Kurta,23,2562254.74,488075.97
ORD000613,2025-04-08,Pune,Groceries,Wheat Flour,13,421419.31,127533.97
ORD000614,2025-10-29,Guwahati,Beauty,Lipstick,2,278002.64,85101.02
ORD000615,2025-09-13,Gurugram,Furniture,Bed,22,1945646.78,420519.15
ORD000616,2025-09-05,Hyderabad,Electronics,Headphones,18,2525448.78,774000.43
ORD000617,2025-12-03,Nagpur,Clothing,Shoes,24,2935322.4,316896.14
ORD000618,2026-01-26,Hubballi,Beauty,Moisturizer,14,2056980.24,673240.92
ORD000619,2025-03-10,Vijayawada,Groceries,Milk,11,1601343.7,323901.13
ORD000620,2025-06-10,Varanasi,Clothing,Kurta,10,1264768.6,288250.39
ORD000621,2026-04-17,Bhopal,Groceries,Wheat Flour,20,2143724.8,568912.51
ORD000622,2025-12-30,Nagpur,Clothing,Shoes,17,1384130.99,348741.36
ORD000623,2025-12-30,Goa,Furniture,Chair,16,1399402.56,468130.78
ORD000624,2025-01-13,Vadodara,Sports,Yoga Mat,14,1697708.46,375426.32
ORD000625,2026-02-07,Hyderabad,Sports,Football,22,188871.32,28724.33
ORD000626,2025-06-01,Agra,Clothing,Jacket,5,629616.65,167768.04
ORD000627,2026-03-21,Bengaluru,Groceries,Tea Powder,12,1465470.36,157786.61
ORD000628,2026-02-13,Goa,Groceries,Sugar,13,464302.28,135466.2
ORD000629,2025-12-17,Hubballi,Appliances,Refrigerator,13,813062.64,238056.7
ORD000630,2026-03-21,Hyderabad,Beauty,Moisturizer,1,111576.13,15044.21
ORD000631,2025-04-11,Mangalore,Books,Engineering Book,25,2207474.0,616727.42
ORD000632,2025-03-30,Noida,Groceries,Milk,6,885117.9,88606.17
ORD000633,2025-03-24,Bengaluru,Furniture,Bed,14,587145.02,88861.28
ORD000634,2025-03-20,Coimbatore,Appliances,Refrigerator,15,1597236.45,194539.47
ORD000635,2025-12-05,Hyderabad,Beauty,Moisturizer,25,3496601.0,860913.32
ORD000636,2025-09-27,Goa,Appliances,Mixer Grinder,12,132297.96,35862.54
ORD000637,2025-10-06,Madurai,Groceries,Wheat Flour,3,353880.33,43537.91
ORD000638,2025-06-19,Mysuru,Sports,Cricket Bat,8,1060169.36,274690.21
ORD000639,2025-10-15,Bhopal,Beauty,Face Wash,25,2319506.5,482947.79
ORD000640,2026-04-16,Mysuru,Electronics,Laptop,15,541922.25,137329.26
