Product_ID,City,Category,Product_Name,Brand,Seller_Name,Price_INR,Stock_Available,Units_Sold,Customer_Rating
1293,Delhi,Furniture,Sofa,Sony,Chokshi-Chaudhari,109480,132,22,3.6
1294,Delhi,Furniture,Sofa,Tata,Kadakia-Guha,128911,366,100,4.2
1295,Delhi,Furniture,Dining Table,Tata,Bera-Master,105484,142,58,3.7
1296,Delhi,Furniture,Dining Table,Mi,Bandi-Sarin,110014,357,182,3.9
1297,Delhi,Furniture,Dining Table,Philips,"Lad, Dhar and Bhasin",18981,284,83,4.5
1298,Delhi,Furniture,Dining Table,Lenovo,Cheema Inc,142757,384,107,3.6
1299,Delhi,Furniture,Dining Table,LG,Biswas PLC,69605,135,16,4.0
1300,Delhi,Furniture,Office Chair,Apple,"Bedi, Tripathi and Dasgupta",141970,219,130,4.0
1301,Delhi,Furniture,Office Chair,Prestige,Goswami-Sem,1153,344,143,4.6
1302,Delhi,Furniture,Office Chair,Adidas,Comar-Babu,136004,96,94,3.5
1303,Delhi,Furniture,Office Chair,HP,Soman and Sons,29829,485,7,4.7
1304,Delhi,Furniture,Office Chair,Reliance,Singh-Shetty,126976,495,368,4.1
1305,Delhi,Furniture,Bed,Philips,"Gera, Baral and Walla",22233,51,31,4.1
1306,Delhi,Furniture,Bed,Ikea,Yogi-Hayer,132271,101,101,4.8
1307,Delhi,Furniture,Bed,Apple,"Manda, Sandal and Mani",77252,239,177,3.8
1308,Delhi,Furniture,Bed,Puma,Chatterjee-Cherian,90285,412,276,3.6
1309,Delhi,Furniture,Bed,Godrej,Koshy Ltd,83164,269,51,4.1
1310,Delhi,Furniture,Wardrobe,Apple,"Shere, Saxena and Sastry",116121,175,4,4.8
1311,Delhi,Furniture,Wardrobe,Godrej,Grewal-Ganguly,34909,172,29,4.8
1312,Delhi,Furniture,Wardrobe,Puma,Vyas-Ben,10927,215,183,4.2
1313,Delhi,Furniture,Wardrobe,LG,"Singhal, Bhargava and Ganesh",53748,103,54,3.8
1314,Delhi,Furniture,Wardrobe,Tata,Bains-Agrawal,15442,223,164,3.5
1315,Delhi,Furniture,Bookshelf,Nike,"Srivastava, Kulkarni and Gulati",22246,303,231,4.9
1316,Delhi,Furniture,Bookshelf,Nike,Madan PLC,18095,134,68,4.6
1317,Delhi,Furniture,Bookshelf,Lenovo,Loyal-Lalla,26841,500,140,3.5
1318,Delhi,Furniture,Bookshelf,Bajaj,Dave and Sons,41051,201,187,4.2
1319,Delhi,Furniture,Bookshelf,Sony,"Dhingra, Bajwa and Sethi",105551,82,53,3.6
1320,Delhi,Furniture,Coffee Table,LG,Bhatti and Sons,9284,444,42,5.0
1321,Delhi,Furniture,Coffee Table,Boat,Grover Inc,111214,307,141,3.9
1322,Delhi,Furniture,Coffee Table,Apple,Yohannan-Saxena,13986,103,41,4.6
1323,Delhi,Furniture,Coffee Table,Godrej,Gola Group,54730,187,46,4.7
1324,Delhi,Furniture,Coffee Table,HP,"Sabharwal, Shere and Roy",17013,119,25,4.1
1325,Delhi,Furniture,TV Unit,Samsung,Saha-Shah,118539,135,58,3.5
1326,Delhi,Furniture,TV Unit,Mi,"Grewal, Rastogi and Batra",8746,187,127,4.1
1327,Delhi,Furniture,TV Unit,Dell,Ganesan PLC,27898,177,42,4.6
1328,Delhi,Furniture,TV Unit,Samsung,"Divan, Sachar and Chada",100935,18,4,4.2
1329,Delhi,Furniture,TV Unit,Samsung,Sanghvi Group,97608,250,72,3.9
1330,Delhi,Fashion,T-Shirt,Nike,Gola-Jain,81954,396,94,4.3
1331,Delhi,Fashion,T-Shirt,HP,"Subramaniam, Thaker and Sane",35233,160,56,4.7
1332,Delhi,Fashion,T-Shirt,Prestige,Sharaf-Borra,67065,34,28,4.4
1333,Delhi,Fashion,T-Shirt,Godrej,Devan-Bhatnagar,68684,156,119,4.7
1334,Delhi,Fashion,T-Shirt,Apple,"Chauhan, Suresh and Kara",106392,51,29,3.9
1335,Delhi,Fashion,Jeans,Philips,Sharaf-Gara,29998,291,195,4.1
1336,Delhi,Fashion,Jeans,Adidas,Warrior-Bobal,44963,159,150,3.5
1337,Delhi,Fashion,Jeans,Puma,Kar-Dasgupta,93699,126,66,3.8
1338,Delhi,Fashion,Jeans,Lenovo,"Ramaswamy, Sarna and Amble",149499,106,16,5.0
1339,Delhi,Fashion,Jeans,Godrej,Goda-Sha,31926,157,12,3.8
1340,Delhi,Fashion,Kurti,Samsung,Sengupta Inc,90551,100,67,4.4
1341,Delhi,Fashion,Kurti,Dell,Sahota-Sankaran,120661,154,14,3.6
1342,Delhi,Fashion,Kurti,Bajaj,Kothari-Chahal,62888,351,92,4.1
1343,Delhi,Fashion,Kurti,HP,"Dayal, Kade and Chowdhury",13335,63,59,3.5
1344,Delhi,Fashion,Kurti,Reliance,"Thakkar, Anne and Bhavsar",99556,325,14,4.0
1345,Delhi,Fashion,Sneakers,Puma,Raja Inc,94970,431,235,4.9
1346,Delhi,Fashion,Sneakers,Sony,"Bali, Basak and Khatri",29005,33,18,3.6
1347,Delhi,Fashion,Sneakers,Sony,Kaur PLC,87189,415,382,4.1
1348,Delhi,Fashion,Sneakers,Lenovo,Dar-Boase,125203,211,83,4.7
1349,Delhi,Fashion,Sneakers,Mi,Swamy PLC,12140,351,36,3.9
1350,Delhi,Fashion,Jacket,Apple,Krishna PLC,142936,275,171,4.5
1351,Delhi,Fashion,Jacket,Nike,Sehgal-Banerjee,91407,39,39,5.0
1352,Delhi,Fashion,Jacket,Boat,Loke-Behl,6536,179,106,3.7
1353,Delhi,Fashion,Jacket,Apple,Deo LLC,120322,201,175,4.7
1354,Delhi,Fashion,Jacket,Bajaj,Chand-Dutta,43905,395,2,4.5
1355,Delhi,Fashion,Watch,Boat,Amble-Sodhi,12832,181,62,3.6
1356,Delhi,Fashion,Watch,HP,"Khatri, Suresh and Sarin",55859,305,67,4.6
1357,Delhi,Fashion,Watch,Tata,"Agarwal, Sami and D’Alia",19584,18,2,4.6
1358,Delhi,Fashion,Watch,Boat,Mand-Zacharia,59400,482,219,4.1
1359,Delhi,Fashion,Watch,Samsung,Tripathi LLC,6511,462,344,4.2
1360,Delhi,Fashion,Handbag,LG,Zacharia-Varughese,88352,292,5,3.7
1361,Delhi,Fashion,Handbag,Godrej,Buch and Sons,41597,64,42,4.8
1362,Delhi,Fashion,Handbag,Godrej,"Balan, De and Kara",30233,195,112,4.4
1363,Delhi,Fashion,Handbag,Lenovo,Randhawa-Sachdeva,131654,227,3,3.6
1364,Delhi,Fashion,Handbag,Philips,Rattan PLC,77437,210,161,3.8
1365,Delhi,Fashion,Sunglasses,Tata,Arora Inc,91580,53,1,3.7
1366,Delhi,Fashion,Sunglasses,Ikea,Krishnamurthy-Goyal,46245,453,260,4.2
1367,Delhi,Fashion,Sunglasses,Reliance,Kibe Group,87699,304,237,5.0
1368,Delhi,Fashion,Sunglasses,Dell,"Dave, Issac and Bhasin",36154,388,56,4.6
1369,Delhi,Fashion,Sunglasses,Apple,Rajan-Dara,87034,134,9,4.8
1370,Delhi,Home Appliances,Refrigerator,Reliance,Sharma-Kari,96219,43,37,4.9
1371,Delhi,Home Appliances,Refrigerator,Ikea,Tripathi-Dhingra,72329,490,120,4.5
1372,Delhi,Home Appliances,Refrigerator,Boat,"Sarma, Dhar and Deshpande",93701,162,93,4.3
1373,Delhi,Home Appliances,Refrigerator,Ikea,"Chawla, Tailor and Dass",147133,243,166,3.6
1374,Delhi,Home Appliances,Refrigerator,Lenovo,Sahota-Tara,72954,406,345,4.0
1375,Delhi,Home Appliances,Washing Machine,Philips,Deol-Jayaraman,14022,437,94,4.1
1376,Delhi,Home Appliances,Washing Machine,Mi,Grover-Chhabra,14510,426,343,3.8
1377,Delhi,Home Appliances,Washing Machine,Mi,Apte-Dutt,80334,47,31,4.2
1378,Delhi,Home Appliances,Washing Machine,Puma,"Hora, Sandal and Sachdev",58049,77,20,3.7
1379,Delhi,Home Appliances,Washing Machine,Dell,Devi-Bhasin,1802,417,351,4.4
1380,Delhi,Home Appliances,Microwave,Mi,Ghose-Bajaj,84079,249,249,3.6
1381,Delhi,Home Appliances,Microwave,Apple,Thaker Inc,135123,147,118,4.7
1382,Delhi,Home Appliances,Microwave,Boat,"Yadav, Mangat and Bains",46948,331,196,4.8
1383,Delhi,Home Appliances,Microwave,Puma,Sant-Khanna,24789,291,165,4.7
1384,Delhi,Home Appliances,Microwave,Tata,Setty LLC,144518,282,33,3.8
1385,Delhi,Home Appliances,Air Conditioner,Philips,Sheth Inc,10803,40,9,3.8
1386,Delhi,Home Appliances,Air Conditioner,Boat,Walia Ltd,51740,194,51,5.0
1387,Delhi,Home Appliances,Air Conditioner,Tata,Tak Ltd,121282,398,221,3.5
1388,Delhi,Home Appliances,Air Conditioner,Mi,Sodhi PLC,61928,414,7,4.1
1389,Delhi,Home Appliances,Air Conditioner,Nike,"Sankaran, Viswanathan and Johal",44074,117,39,4.5
1390,Delhi,Home Appliances,Mixer Grinder,Samsung,Chopra-Kala,33448,284,148,3.7
1391,Delhi,Home Appliances,Mixer Grinder,Samsung,Lal Group,27784,266,16,4.4
1392,Delhi,Home Appliances,Mixer Grinder,Reliance,Seshadri-Bath,99672,192,166,3.8
1393,Delhi,Home Appliances,Mixer Grinder,Sony,Balasubramanian LLC,47767,423,422,4.4
1394,Delhi,Home Appliances,Mixer Grinder,Prestige,"Saini, Lal and Khalsa",130697,336,241,4.9
1395,Delhi,Home Appliances,Vacuum Cleaner,Reliance,"Dar, Sharma and Grover",34337,36,8,3.6
1396,Delhi,Home Appliances,Vacuum Cleaner,Sony,Yohannan Group,46854,201,145,3.9
1397,Delhi,Home Appliances,Vacuum Cleaner,Dell,Anand-Devi,123690,163,16,4.8
1398,Delhi,Home Appliances,Vacuum Cleaner,Tata,Bir Inc,132672,200,167,4.0
1399,Delhi,Home Appliances,Vacuum Cleaner,Prestige,Raval Inc,38180,134,79,4.3
1400,Delhi,Home Appliances,Water Purifier,Adidas,Verma-Hari,131840,118,35,4.0
1401,Delhi,Home Appliances,Water Purifier,Apple,Magar-Wadhwa,139337,270,81,4.5
1402,Delhi,Home Appliances,Water Purifier,Lenovo,Seshadri-Cheema,3531,477,115,4.2
1403,Delhi,Home Appliances,Water Purifier,Bajaj,"Trivedi, Lata and Sachdev",17039,125,6,4.4
1404,Delhi,Home Appliances,Water Purifier,Samsung,Khatri-Gupta,61002,272,188,4.4
1405,Delhi,Groceries,Rice,Philips,Tailor-Raman,111399,317,57,4.4
1406,Delhi,Groceries,Rice,LG,Johal Inc,16079,214,177,4.6
1407,Delhi,Groceries,Rice,Puma,Jayaraman PLC,26072,17,7,4.0
1408,Delhi,Groceries,Rice,Sony,Shenoy PLC,138930,122,114,3.8
1409,Delhi,Groceries,Rice,Reliance,Ratti-Sandhu,58431,417,317,4.9
1410,Delhi,Groceries,Wheat Flour,Ikea,"Rao, Sharaf and Sule",63085,355,335,3.9
1411,Delhi,Groceries,Wheat Flour,Puma,Sibal LLC,65748,75,46,3.7
1412,Delhi,Groceries,Wheat Flour,Dell,"Rajagopal, Walla and Iyer",67404,37,28,3.8
1413,Delhi,Groceries,Wheat Flour,LG,Solanki Group,96681,110,107,4.2
1414,Delhi,Groceries,Wheat Flour,LG,"Keer, Shetty and Baral",137466,385,129,4.4
1415,Delhi,Groceries,Cooking Oil,Reliance,"Golla, Bala and Kota",126599,261,90,4.0
1416,Delhi,Groceries,Cooking Oil,Lenovo,Sankar-Ratta,115064,466,180,4.4
1417,Delhi,Groceries,Cooking Oil,Bajaj,Goyal-Mane,51825,103,80,4.1
1418,Delhi,Groceries,Cooking Oil,Nike,Chatterjee-Dave,38777,36,28,4.7
1419,Delhi,Groceries,Cooking Oil,Reliance,"Sani, Char and Chada",110268,209,79,3.6
1420,Delhi,Groceries,Sugar,Samsung,Rau and Sons,19893,415,387,4.8
1421,Delhi,Groceries,Sugar,Ikea,"Koshy, Balasubramanian and Manne",40350,365,310,4.0
1422,Delhi,Groceries,Sugar,Ikea,Kari Ltd,143145,313,282,4.3
1423,Delhi,Groceries,Sugar,Ikea,Andra PLC,40679,205,192,4.0
1424,Delhi,Groceries,Sugar,Reliance,Barad Ltd,101559,469,17,3.6
1425,Delhi,Groceries,Tea Powder,Philips,Keer-Chandra,146205,148,25,4.5
1426,Delhi,Groceries,Tea Powder,Dell,"Wable, Bhattacharyya and Batra",12732,101,75,3.8
1427,Delhi,Groceries,Tea Powder,Puma,"Subramaniam, Sahota and Rajagopalan",17707,229,112,4.0
1428,Delhi,Groceries,Tea Powder,Mi,Reddy Group,133179,363,158,3.8
1429,Delhi,Groceries,Tea Powder,Tata,Kothari and Sons,34312,233,219,3.7
1430,Delhi,Groceries,Milk,Samsung,"Rajan, Balasubramanian and Kapur",119395,359,67,4.6
1431,Delhi,Groceries,Milk,Apple,"Kumar, Konda and Dube",21254,38,32,4.8
1432,Delhi,Groceries,Milk,Puma,Sibal LLC,91509,263,258,4.8
1433,Delhi,Groceries,Milk,Boat,Tailor Ltd,89925,364,262,4.2
1434,Delhi,Groceries,Milk,Sony,Devan PLC,149583,239,178,3.8
1435,Delhi,Groceries,Biscuits,Mi,Walia-Ramakrishnan,54640,481,28,3.5
1436,Delhi,Groceries,Biscuits,Godrej,Ratti-Baria,8345,462,283,4.7
1437,Delhi,Groceries,Biscuits,Prestige,Wagle Ltd,115251,80,25,4.9
1438,Delhi,Groceries,Biscuits,LG,Dixit-Babu,78154,437,63,4.3
1439,Delhi,Groceries,Biscuits,Puma,"Lad, Saraf and Krishnamurthy",50246,386,161,4.0
1440,Delhi,Sports,Cricket Bat,Prestige,"Badal, Sachdev and Ganesh",46903,443,7,3.7
1441,Delhi,Sports,Cricket Bat,Adidas,Khurana Group,140059,299,62,4.9
1442,Delhi,Sports,Cricket Bat,HP,Bakshi PLC,107895,31,20,4.7
1443,Delhi,Sports,Cricket Bat,Puma,Bal Ltd,109507,175,59,4.9
1444,Delhi,Sports,Cricket Bat,Adidas,"Bahl, Rau and Wali",113538,215,147,4.2
1445,Delhi,Sports,Football,Samsung,"Dass, Batta and Sinha",39883,420,1,4.3
1446,Delhi,Sports,Football,Philips,Savant-Sethi,59453,338,209,3.5
1447,Delhi,Sports,Football,LG,Arya PLC,20348,86,14,4.9
1448,Delhi,Sports,Football,HP,Soman-Mandal,35384,132,52,5.0
1449,Delhi,Sports,Football,Nike,Deol-Vig,57529,221,134,4.8
1450,Delhi,Sports,Badminton Racket,Prestige,Dar-Jaggi,70876,21,11,4.1
1451,Delhi,Sports,Badminton Racket,Bajaj,Sachdeva-Swamy,10985,40,23,4.6
1452,Delhi,Sports,Badminton Racket,Sony,Kibe LLC,83441,27,7,4.8
1453,Delhi,Sports,Badminton Racket,HP,"Gade, Choudhary and Karnik",50286,256,152,4.2
1454,Delhi,Sports,Badminton Racket,Nike,Kalla and Sons,10802,114,86,4.8
1455,Delhi,Sports,Gym Gloves,Bajaj,Raja PLC,29107,148,112,4.2
1456,Delhi,Sports,Gym Gloves,Samsung,Sood-Sule,27748,464,54,4.3
1457,Delhi,Sports,Gym Gloves,Bajaj,Setty-Sarma,99550,29,25,3.7
1458,Delhi,Sports,Gym Gloves,Prestige,"Chadha, Kar and Sarma",132437,417,194,4.4
1459,Delhi,Sports,Gym Gloves,Puma,Rajan Inc,66326,489,162,3.9
1460,Delhi,Sports,Yoga Mat,Boat,Gade-Kala,39639,35,14,5.0
1461,Delhi,Sports,Yoga Mat,HP,Jani Ltd,77152,92,65,4.8
1462,Delhi,Sports,Yoga Mat,Sony,Varkey-Agate,10845,72,1,4.8
1463,Delhi,Sports,Yoga Mat,Prestige,Shere PLC,11470,296,79,3.7
1464,Delhi,Sports,Yoga Mat,Prestige,Sunder-Talwar,103432,421,302,4.7
1465,Delhi,Sports,Cycling Helmet,Philips,Bali Inc,110616,386,100,4.2
1466,Delhi,Sports,Cycling Helmet,LG,"Shere, Golla and Dani",98265,51,26,4.8
1467,Delhi,Sports,Cycling Helmet,HP,Sankaran-Chaudhuri,134771,130,41,5.0
1468,Delhi,Sports,Cycling Helmet,Lenovo,Bhatia and Sons,42015,137,108,3.7
1469,Delhi,Sports,Cycling Helmet,Bajaj,Kale-Vaidya,76781,336,266,4.7
1470,Delhi,Beauty,Face Wash,HP,Sen-Chatterjee,38320,248,194,4.9
1471,Delhi,Beauty,Face Wash,Reliance,"Raman, Khare and Agrawal",2194,269,224,4.0
1472,Delhi,Beauty,Face Wash,Tata,Dhawan Inc,139541,115,5,3.6
1473,Delhi,Beauty,Face Wash,Prestige,Arya-Bahl,143170,335,171,4.9
1474,Delhi,Beauty,Face Wash,Boat,Bali-Rout,111876,475,464,4.6
1475,Delhi,Beauty,Lipstick,Reliance,Bala-Chanda,37782,317,5,4.7
1476,Delhi,Beauty,Lipstick,Adidas,Dhar-Sampath,29828,54,14,4.6
1477,Delhi,Beauty,Lipstick,Apple,"Toor, Mane and Som",130954,271,93,4.3
1478,Delhi,Beauty,Lipstick,Mi,Ram Inc,26879,484,157,4.9
1479,Delhi,Beauty,Lipstick,HP,Kannan PLC,9526,231,92,4.4
1480,Delhi,Beauty,Perfume,Bajaj,Kumer-Bhatnagar,136174,229,40,3.9
1481,Delhi,Beauty,Perfume,Reliance,"Johal, Lal and Malhotra",140806,493,441,4.9
1482,Delhi,Beauty,Perfume,Tata,Date PLC,6725,290,287,4.2
1483,Delhi,Beauty,Perfume,Ikea,Sura and Sons,144480,113,109,4.4
1484,Delhi,Beauty,Perfume,Prestige,Chand-Bhakta,7008,236,149,3.6
1485,Delhi,Beauty,Shampoo,Ikea,Joshi LLC,129625,200,184,3.9
1486,Delhi,Beauty,Shampoo,LG,Agate-Dhar,64803,300,105,4.4
1487,Delhi,Beauty,Shampoo,HP,"Ramaswamy, Shukla and Aggarwal",140634,60,11,4.0
1488,Delhi,Beauty,Shampoo,Lenovo,Yogi-Sura,73281,479,12,4.3
1489,Delhi,Beauty,Shampoo,HP,"Tailor, Raju and Bakshi",116409,258,234,4.0
1490,Delhi,Beauty,Body Lotion,Sony,Goda-Srinivasan,26219,136,9,3.7
1491,Delhi,Beauty,Body Lotion,Adidas,Dara Inc,105228,451,74,4.5
1492,Delhi,Beauty,Body Lotion,Apple,Karnik-Buch,133395,357,283,4.2
1493,Delhi,Beauty,Body Lotion,Puma,Bora-Sarraf,40384,125,121,4.1
1494,Delhi,Beauty,Body Lotion,LG,"Chaudhary, Sahota and Karan",79478,82,7,4.9
1495,Delhi,Beauty,Hair Dryer,Tata,"Madan, Bal and Seshadri",88076,35,34,3.9
1496,Delhi,Beauty,Hair Dryer,Lenovo,"Hegde, Gole and Varma",70564,158,157,4.1
1497,Delhi,Beauty,Hair Dryer,Reliance,Mander-Sampath,55146,350,201,4.3
1498,Delhi,Beauty,Hair Dryer,Dell,"Borah, Zacharia and Bhatia",73042,387,49,4.3
1499,Delhi,Beauty,Hair Dryer,Boat,"Tata, Goel and Dubey",112136,298,176,4.2
1500,Bengaluru,Electronics,Smartphone,Prestige,Gandhi-Deshmukh,70477,150,124,4.2
1501,Bengaluru,Electronics,Smartphone,Nike,Sathe-Sule,27398,270,231,3.9
1502,Bengaluru,Electronics,Smartphone,Philips,"Mani, Sani and Choudhury",101055,176,124,4.2
1503,Bengaluru,Electronics,Smartphone,Reliance,Shenoy-Jayaraman,99923,358,326,4.4
1504,Bengaluru,Electronics,Smartphone,Prestige,Khalsa LLC,12524,486,384,4.0
1505,Bengaluru,Electronics,Laptop,Dell,Rajagopal-Sama,124911,124,48,4.5
1506,Bengaluru,Electronics,Laptop,Philips,Sami Group,69264,40,30,3.6
1507,Bengaluru,Electronics,Laptop,Godrej,"Lanka, Mane and Mand",38893,261,38,4.8
1508,Bengaluru,Electronics,Laptop,Prestige,Golla PLC,146508,171,77,4.9
1509,Bengaluru,Electronics,Laptop,Tata,Ganesan-Chacko,74183,475,143,3.5
1510,Bengaluru,Electronics,Smart TV,Tata,Dani Ltd,19453,235,209,4.9
1511,Bengaluru,Electronics,Smart TV,Tata,"Aurora, Dube and Kunda",44161,200,168,3.7
1512,Bengaluru,Electronics,Smart TV,Prestige,Kata and Sons,333,169,57,3.8
1513,Bengaluru,Electronics,Smart TV,LG,Kalita PLC,95040,258,235,4.3
1514,Bengaluru,Electronics,Smart TV,Bajaj,Borra and Sons,146745,349,17,4.0
1515,Bengaluru,Electronics,Bluetooth Speaker,Dell,Kale-Shenoy,37107,217,210,4.2
1516,Bengaluru,Electronics,Bluetooth Speaker,Ikea,Arya PLC,67623,21,20,4.9
1517,Bengaluru,Electronics,Bluetooth Speaker,Apple,Khanna-Brar,136313,435,251,4.7
1518,Bengaluru,Electronics,Bluetooth Speaker,Adidas,"Sodhi, Cherian and Batta",58601,196,110,4.0
1519,Bengaluru,Electronics,Bluetooth Speaker,LG,Kulkarni PLC,67576,62,49,4.7
1520,Bengaluru,Electronics,Tablet,Bajaj,Tandon-Sarraf,7149,57,36,4.0
1521,Bengaluru,Electronics,Tablet,Adidas,"Mahajan, Bedi and Soni",122222,49,43,4.4
1522,Bengaluru,Electronics,Tablet,Tata,"Thakkar, Bhandari and Chatterjee",97347,291,125,4.6
1523,Bengaluru,Electronics,Tablet,Prestige,Brahmbhatt-Datta,148371,365,209,4.2
1524,Bengaluru,Electronics,Tablet,Prestige,Swaminathan-Chaudhuri,59158,222,30,3.8
1525,Bengaluru,Electronics,Gaming Console,Apple,Apte Group,31815,64,46,4.6
1526,Bengaluru,Electronics,Gaming Console,HP,"Datta, Bora and Amble",100095,98,4,4.6
1527,Bengaluru,Electronics,Gaming Console,Apple,Suresh-Zachariah,43102,204,111,4.7
1528,Bengaluru,Electronics,Gaming Console,Prestige,"Mani, Kota and Bhatia",81036,399,9,3.7
1529,Bengaluru,Electronics,Gaming Console,Adidas,Srinivasan-Kadakia,124131,26,22,4.9
1530,Bengaluru,Electronics,Smart Watch,Nike,Dalal Ltd,128606,264,4,3.8
1531,Bengaluru,Electronics,Smart Watch,Samsung,Bal Ltd,66553,118,99,3.9
1532,Bengaluru,Electronics,Smart Watch,Dell,Kalla LLC,146927,111,2,4.9
1533,Bengaluru,Electronics,Smart Watch,Adidas,Sengupta Group,74250,286,85,3.8
1534,Bengaluru,Electronics,Smart Watch,Reliance,"Brahmbhatt, Sridhar and Chopra",93674,449,431,3.8
1535,Bengaluru,Electronics,Headphones,Philips,"Sen, Sharaf and Chawla",125367,16,10,4.1
1536,Bengaluru,Electronics,Headphones,Mi,"Grewal, Kadakia and Ganesan",104950,245,68,4.9
1537,Bengaluru,Electronics,Headphones,Boat,Sarraf-Jaggi,13682,461,461,4.9
1538,Bengaluru,Electronics,Headphones,Reliance,Trivedi-Goswami,148069,356,351,4.5
1539,Bengaluru,Electronics,Headphones,LG,Dada and Sons,93971,57,13,4.3
1540,Bengaluru,Furniture,Sofa,Adidas,Bhagat LLC,14573,168,45,4.0
1541,Bengaluru,Furniture,Sofa,Ikea,"Dyal, Uppal and Varma",25464,270,122,4.1
1542,Bengaluru,Furniture,Sofa,Tata,Lalla-Barman,87152,45,11,3.8
1543,Bengaluru,Furniture,Sofa,Philips,Sood-Mandal,37597,445,199,4.1
1544,Bengaluru,Furniture,Sofa,Nike,Date-Goyal,21228,260,13,4.6
1545,Bengaluru,Furniture,Dining Table,Tata,Malhotra Inc,96636,324,191,4.0
1546,Bengaluru,Furniture,Dining Table,Ikea,"Lalla, Dyal and Bali",12134,319,13,4.4
1547,Bengaluru,Furniture,Dining Table,HP,Rajan-Majumdar,57094,211,7,3.8
1548,Bengaluru,Furniture,Dining Table,Ikea,Chadha-Lanka,117773,122,102,4.5
1549,Bengaluru,Furniture,Dining Table,Godrej,Rattan Inc,108081,122,73,4.4
1550,Bengaluru,Furniture,Office Chair,Reliance,Ahuja-Chopra,49459,414,375,3.7
1551,Bengaluru,Furniture,Office Chair,Tata,Chowdhury-Khosla,95691,184,181,4.4
1552,Bengaluru,Furniture,Office Chair,Philips,"Goyal, Sodhi and Verma",133934,154,147,4.5
1553,Bengaluru,Furniture,Office Chair,Adidas,"Dey, Ganesan and Dalal",13066,165,41,4.7
1554,Bengaluru,Furniture,Office Chair,Prestige,Hans LLC,109054,197,71,3.6
1555,Bengaluru,Furniture,Bed,Prestige,Kala Ltd,66971,288,126,3.9
1556,Bengaluru,Furniture,Bed,Adidas,"Kurian, Maharaj and Bhavsar",75266,350,347,4.9
1557,Bengaluru,Furniture,Bed,Adidas,"Jani, Bhatt and Hegde",23916,407,168,3.7
1558,Bengaluru,Furniture,Bed,LG,Sahota-Ganesh,65881,39,32,4.3
1559,Bengaluru,Furniture,Bed,Prestige,Ahluwalia-Garg,28841,48,46,4.7
1560,Bengaluru,Furniture,Wardrobe,Godrej,"Dani, Ganesh and Brahmbhatt",42180,205,102,3.8
1561,Bengaluru,Furniture,Wardrobe,Reliance,Barad Ltd,106872,127,68,5.0
1562,Bengaluru,Furniture,Wardrobe,Lenovo,"Saxena, Deshpande and Gokhale",129607,435,230,4.4
1563,Bengaluru,Furniture,Wardrobe,Godrej,Dutt Group,121024,232,57,4.3
1564,Bengaluru,Furniture,Wardrobe,HP,Bath-Johal,118360,342,140,3.8
1565,Bengaluru,Furniture,Bookshelf,Sony,Sehgal-Wason,19563,455,30,4.5
1566,Bengaluru,Furniture,Bookshelf,Philips,"Sunder, Golla and Kar",147800,16,11,4.2
1567,Bengaluru,Furniture,Bookshelf,LG,Kapur-Som,35131,336,65,3.8
1568,Bengaluru,Furniture,Bookshelf,Godrej,"Garg, Bedi and Mahajan",124193,163,159,3.5
1569,Bengaluru,Furniture,Bookshelf,Bajaj,"Badal, Vasa and Bali",98510,229,67,4.2
1570,Bengaluru,Furniture,Coffee Table,Lenovo,"Rajan, Subramanian and Bawa",149317,63,11,4.2
1571,Bengaluru,Furniture,Coffee Table,Lenovo,"Dhar, Som and Dora",13350,187,53,4.8
1572,Bengaluru,Furniture,Coffee Table,Puma,Suri-Sahota,41422,117,48,3.9
1573,Bengaluru,Furniture,Coffee Table,Prestige,Gole-Suri,67626,336,146,5.0
1574,Bengaluru,Furniture,Coffee Table,Boat,"Varghese, Varkey and Chakrabarti",3838,189,104,4.6
1575,Bengaluru,Furniture,TV Unit,Samsung,Comar Inc,69397,491,300,3.7
1576,Bengaluru,Furniture,TV Unit,Ikea,"Deo, Datta and Bahri",31945,277,59,3.9
1577,Bengaluru,Furniture,TV Unit,Ikea,Jaggi PLC,55290,215,122,4.7
1578,Bengaluru,Furniture,TV Unit,Philips,Basak Group,19863,459,397,4.1
1579,Bengaluru,Furniture,TV Unit,Prestige,Bobal Inc,16811,348,263,3.7
1580,Bengaluru,Fashion,T-Shirt,Ikea,Golla Group,57416,284,152,3.8
1581,Bengaluru,Fashion,T-Shirt,Reliance,Dey Group,87987,16,8,3.7
1582,Bengaluru,Fashion,T-Shirt,Tata,"Saran, Sankaran and Sanghvi",31344,250,65,4.9
1583,Bengaluru,Fashion,T-Shirt,Nike,"Lad, Saxena and Jhaveri",43896,196,117,4.1
1584,Bengaluru,Fashion,T-Shirt,LG,Kapur-Jayaraman,30585,457,236,3.7
1585,Bengaluru,Fashion,Jeans,Reliance,Venkataraman and Sons,108567,453,300,4.8
1586,Bengaluru,Fashion,Jeans,Philips,Kade PLC,57114,171,149,4.6
1587,Bengaluru,Fashion,Jeans,Bajaj,Chad-Dalal,92871,318,270,4.5
1588,Bengaluru,Fashion,Jeans,HP,Korpal LLC,133000,231,50,4.0
1589,Bengaluru,Fashion,Jeans,Nike,Doshi LLC,131705,108,58,4.8
1590,Bengaluru,Fashion,Kurti,Nike,"Viswanathan, Lad and Tailor",136981,89,70,4.2
1591,Bengaluru,Fashion,Kurti,Bajaj,Grewal Inc,8128,291,27,4.3
